"date","Generation","Demand"
"2023-04-02 24:00","2435","4874"
"2023-04-02 24:01","2445","4881"
"2023-04-02 24:02","2430","4790"
"2023-04-02 24:02","2415","4808"
"2023-04-02 24:04","2424","4797"
"2023-04-02 24:05","2423","4732"
"2023-04-02 24:06","2384","4769"
"2023-04-02 24:07","2386","4749"
"2023-04-02 24:08","2392","4766"
"2023-04-02 24:09","2405","4778"
"2023-04-02 24:10","2393","4741"
"2023-04-02 24:11","2402","4773"
"2023-04-02 24:12","2413","4778"
"2023-04-02 24:12","2402","4803"
"2023-04-02 24:14","2377","4776"
"2023-04-02 24:15","2376","4778"
"2023-04-02 24:16","2389","4764"
"2023-04-02 24:17","2387","4745"
"2023-04-02 24:18","2396","4728"
"2023-04-02 24:18","2378","4724"
"2023-04-02 24:20","2373","4704"
"2023-04-02 24:21","2383","4736"
"2023-04-02 24:22","2397","4761"
"2023-04-02 24:23","2393","4762"
"2023-04-02 24:24","2386","4758"
"2023-04-02 24:25","2384","4748"
"2023-04-02 24:26","2401","4774"
"2023-04-02 24:27","2390","4788"
"2023-04-02 24:28","2389","4791"
"2023-04-02 24:29","2401","4805"
"2023-04-02 24:30","2381","4770"
"2023-04-02 24:31","2384","4776"
"2023-04-02 24:32","2380","4778"
"2023-04-02 24:33","2387","4778"
"2023-04-02 24:34","2396","4772"
"2023-04-02 24:35","2392","4760"
"2023-04-02 24:36","2384","4758"
"2023-04-02 24:37","2397","4768"
"2023-04-02 24:38","2426","4779"
"2023-04-02 24:39","2411","4771"
"2023-04-02 24:40","2392","4709"
"2023-04-02 24:41","2404","4722"
"2023-04-02 24:42","2387","4721"
"2023-04-02 24:42","2379","4741"
"2023-04-02 24:44","2408","4752"
"2023-04-02 24:44","2407","4769"
"2023-04-02 24:46","2359","4762"
"2023-04-02 24:47","2386","4811"
"2023-04-02 24:48","2358","4767"
"2023-04-02 24:49","2349","4778"
"2023-04-02 24:50","2358","4748"
"2023-04-02 24:51","2359","4742"
"2023-04-02 24:52","2345","4735"
"2023-04-02 24:53","2348","4745"
"2023-04-02 24:54","2343","4708"
"2023-04-02 24:55","2349","4742"
"2023-04-02 24:56","2357","4720"
"2023-04-02 24:56","2359","4709"
"2023-04-02 24:58","2372","4720"
"2023-04-02 24:59","2350","4695"
"2023-04-03 01:00","2365","4739"
"2023-04-03 01:01","2354","4725"
"2023-04-03 01:02","2360","4711"
"2023-04-03 01:03","2348","4715"
"2023-04-03 01:04","2353","4707"
"2023-04-03 01:05","2340","4687"
"2023-04-03 01:06","2319","4685"
"2023-04-03 01:07","2322","4687"
"2023-04-03 01:08","2317","4739"
"2023-04-03 01:09","2310","4700"
"2023-04-03 01:10","2318","4700"
"2023-04-03 01:11","2320","4704"
"2023-04-03 01:12","2331","4708"
"2023-04-03 01:13","2333","4725"
"2023-04-03 01:14","2320","4722"
"2023-04-03 01:15","2295","4700"
"2023-04-03 01:16","2265","4727"
"2023-04-03 01:17","2247","4709"
"2023-04-03 01:17","2301","4734"
"2023-04-03 01:19","2274","4712"
"2023-04-03 01:20","2244","4674"
"2023-04-03 01:20","2254","4655"
"2023-04-03 01:22","2244","4652"
"2023-04-03 01:23","2252","4651"
"2023-04-03 01:24","2250","4627"
"2023-04-03 01:25","2230","4649"
"2023-04-03 01:26","2243","4703"
"2023-04-03 01:27","2247","4754"
"2023-04-03 01:27","2226","4758"
"2023-04-03 01:29","2243","4761"
"2023-04-03 01:30","2246","4753"
"2023-04-03 01:31","2244","4717"
"2023-04-03 01:32","2260","4733"
"2023-04-03 01:33","2257","4714"
"2023-04-03 01:34","2267","4731"
"2023-04-03 01:35","2242","4718"
"2023-04-03 01:36","2246","4700"
"2023-04-03 01:37","2251","4672"
"2023-04-03 01:38","2253","4714"
"2023-04-03 01:38","2249","4718"
"2023-04-03 01:40","2250","4704"
"2023-04-03 01:40","2250","4687"
"2023-04-03 01:42","2239","4706"
"2023-04-03 01:42","2248","4738"
"2023-04-03 01:44","2262","4732"
"2023-04-03 01:45","2265","4743"
"2023-04-03 01:46","2285","4763"
"2023-04-03 01:47","2270","4766"
"2023-04-03 01:48","2261","4750"
"2023-04-03 01:49","2278","4713"
"2023-04-03 01:50","2258","4717"
"2023-04-03 01:51","2257","4721"
"2023-04-03 01:52","2264","4711"
"2023-04-03 01:53","2267","4704"
"2023-04-03 01:53","2269","4769"
"2023-04-03 01:55","2255","4746"
"2023-04-03 01:56","2278","4717"
"2023-04-03 01:57","2303","4718"
"2023-04-03 01:58","2295","4716"
"2023-04-03 01:59","2362","4787"
"2023-04-03 02:00","2352","4678"
"2023-04-03 02:01","2323","4635"
"2023-04-03 02:02","2324","4660"
"2023-04-03 02:02","2333","4680"
"2023-04-03 02:04","2352","4678"
"2023-04-03 02:05","2355","4679"
"2023-04-03 02:06","2348","4677"
"2023-04-03 02:07","2304","4625"
"2023-04-03 02:08","2281","4620"
"2023-04-03 02:09","2282","4634"
"2023-04-03 02:10","2284","4670"
"2023-04-03 02:11","2286","4677"
"2023-04-03 02:12","2289","4683"
"2023-04-03 02:13","2293","4665"
"2023-04-03 02:14","2309","4669"
"2023-04-03 02:15","2320","4662"
"2023-04-03 02:16","2309","4684"
"2023-04-03 02:16","2295","4681"
"2023-04-03 02:18","2297","4695"
"2023-04-03 02:19","2319","4655"
"2023-04-03 02:20","2306","4619"
"2023-04-03 02:21","2308","4618"
"2023-04-03 02:22","2342","4629"
"2023-04-03 02:23","2358","4617"
"2023-04-03 02:24","2354","4621"
"2023-04-03 02:25","2343","4618"
"2023-04-03 02:26","2346","4693"
"2023-04-03 02:27","2352","4672"
"2023-04-03 02:28","2358","4647"
"2023-04-03 02:29","2356","4652"
"2023-04-03 02:30","2370","4670"
"2023-04-03 02:31","2363","4646"
"2023-04-03 02:32","2367","4639"
"2023-04-03 02:33","2359","4650"
"2023-04-03 02:34","2365","4638"
"2023-04-03 02:35","2363","4664"
"2023-04-03 02:36","2393","4629"
"2023-04-03 02:37","2445","4617"
"2023-04-03 02:38","2385","4650"
"2023-04-03 02:39","2381","4665"
"2023-04-03 02:40","2369","4665"
"2023-04-03 02:41","2368","4657"
"2023-04-03 02:42","2374","4666"
"2023-04-03 02:42","2362","4706"
"2023-04-03 02:44","2359","4638"
"2023-04-03 02:45","2352","4638"
"2023-04-03 02:46","2343","4674"
"2023-04-03 02:47","2350","4652"
"2023-04-03 02:48","2360","4650"
"2023-04-03 02:49","2354","4658"
"2023-04-03 02:50","2340","4665"
"2023-04-03 02:51","2336","4660"
"2023-04-03 02:52","2346","4613"
"2023-04-03 02:53","2345","4622"
"2023-04-03 02:54","2340","4598"
"2023-04-03 02:55","2343","4610"
"2023-04-03 02:56","2362","4625"
"2023-04-03 02:57","2342","4608"
"2023-04-03 02:58","2350","4653"
"2023-04-03 02:59","2344","4633"
"2023-04-03 03:00","2344","4610"
"2023-04-03 03:01","2351","4622"
"2023-04-03 03:02","2346","4618"
"2023-04-03 03:03","2359","4624"
"2023-04-03 03:04","2364","4621"
"2023-04-03 03:05","2371","4615"
"2023-04-03 03:06","2366","4618"
"2023-04-03 03:06","2388","4628"
"2023-04-03 03:08","2362","4611"
"2023-04-03 03:08","2343","4635"
"2023-04-03 03:10","2361","4658"
