"date","Generation","Demand"
"2023-08-06 24:00","2471","4198"
"2023-08-06 24:00","2442","4149"
"2023-08-06 24:02","2435","4165"
"2023-08-06 24:03","2430","4183"
"2023-08-06 24:04","2424","4178"
"2023-08-06 24:05","2432","4169"
"2023-08-06 24:06","2437","4162"
"2023-08-06 24:07","2442","4168"
"2023-08-06 24:08","2430","4161"
"2023-08-06 24:08","2428","4124"
"2023-08-06 24:10","2416","4120"
"2023-08-06 24:11","2437","4161"
"2023-08-06 24:11","2447","4173"
"2023-08-06 24:13","2441","4138"
"2023-08-06 24:14","2435","4117"
"2023-08-06 24:15","2412","4114"
"2023-08-06 24:16","2411","4094"
"2023-08-06 24:17","2393","4091"
"2023-08-06 24:17","2380","4092"
"2023-08-06 24:19","2418","4109"
"2023-08-06 24:20","2420","4126"
"2023-08-06 24:21","2447","4128"
"2023-08-06 24:22","2441","4097"
"2023-08-06 24:22","2414","4090"
"2023-08-06 24:24","2442","4133"
"2023-08-06 24:25","2441","4140"
"2023-08-06 24:25","2431","4109"
"2023-08-06 24:27","2397","4065"
"2023-08-06 24:28","2396","4068"
"2023-08-06 24:29","2409","4094"
"2023-08-06 24:30","2409","4083"
"2023-08-06 24:31","2403","4083"
"2023-08-06 24:32","2424","4130"
"2023-08-06 24:33","2428","4133"
"2023-08-06 24:34","2439","4130"
"2023-08-06 24:35","2465","4174"
"2023-08-06 24:36","2429","4080"
"2023-08-06 24:37","2415","4055"
"2023-08-06 24:38","2431","4072"
"2023-08-06 24:39","2417","4071"
"2023-08-06 24:40","2440","4110"
"2023-08-06 24:42","2442","4047"
"2023-08-06 24:43","2432","4083"
"2023-08-06 24:44","2440","4118"
"2023-08-06 24:45","2439","4109"
"2023-08-06 24:46","2435","4050"
"2023-08-06 24:47","2449","4063"
"2023-08-06 24:48","2466","4073"
"2023-08-06 24:49","2456","4075"
"2023-08-06 24:50","2477","4109"
"2023-08-06 24:51","2475","4151"
"2023-08-06 24:52","2443","4102"
"2023-08-06 24:53","2452","4146"
"2023-08-06 24:54","2465","4173"
"2023-08-06 24:55","2464","4186"
"2023-08-06 24:55","2467","4173"
"2023-08-06 24:57","2471","4191"
"2023-08-06 24:58","2462","4174"
"2023-08-06 24:59","2459","4153"
"2023-08-07 01:00","2505","4153"
"2023-08-07 01:01","2515","4161"
"2023-08-07 01:02","2496","4143"
"2023-08-07 01:03","2470","4145"
"2023-08-07 01:04","2470","4152"
"2023-08-07 01:05","2463","4161"
"2023-08-07 01:06","2461","4157"
"2023-08-07 01:07","2507","4200"
"2023-08-07 01:08","2510","4157"
"2023-08-07 01:09","2524","4105"
"2023-08-07 01:10","2518","4121"
"2023-08-07 01:11","2523","4112"
"2023-08-07 01:12","2476","4104"
"2023-08-07 01:13","2474","4126"
"2023-08-07 01:14","2475","4135"
"2023-08-07 01:15","2475","4165"
"2023-08-07 01:16","2467","4144"
"2023-08-07 01:17","2466","4127"
"2023-08-07 01:18","2456","4141"
"2023-08-07 01:19","2456","4117"
"2023-08-07 01:20","2481","4090"
"2023-08-07 01:21","2473","4061"
"2023-08-07 01:22","2479","4098"
"2023-08-07 01:23","2488","4130"
"2023-08-07 01:24","2511","4143"
"2023-08-07 01:25","2494","4102"
"2023-08-07 01:26","2491","4111"
"2023-08-07 01:27","2470","4140"
"2023-08-07 01:28","2472","4138"
"2023-08-07 01:28","2489","4146"
"2023-08-07 01:30","2485","4135"
"2023-08-07 01:31","2480","4097"
"2023-08-07 01:31","2496","4110"
"2023-08-07 01:33","2482","4124"
"2023-08-07 01:34","2485","4077"
"2023-08-07 01:35","2480","4071"
"2023-08-07 01:36","2469","4031"
"2023-08-07 01:36","2472","4010"
"2023-08-07 01:37","2463","3996"
"2023-08-07 01:38","2460","4009"
"2023-08-07 01:40","2463","4007"
"2023-08-07 01:41","2471","4060"
"2023-08-07 01:42","2506","4040"
"2023-08-07 01:43","2481","4023"
"2023-08-07 01:44","2465","3993"
"2023-08-07 01:45","2466","4002"
"2023-08-07 01:46","2470","4053"
"2023-08-07 01:47","2484","4088"
"2023-08-07 01:48","2470","4099"
"2023-08-07 01:49","2466","4077"
"2023-08-07 01:50","2464","4111"
"2023-08-07 01:50","2463","4104"
"2023-08-07 01:52","2457","4071"
"2023-08-07 01:53","2470","4112"
"2023-08-07 01:54","2498","4132"
"2023-08-07 01:55","2464","4069"
"2023-08-07 01:55","2460","4038"
"2023-08-07 01:57","2470","4026"
"2023-08-07 01:58","2476","4037"
"2023-08-07 01:59","2464","4076"
"2023-08-07 02:00","2473","4069"
"2023-08-07 02:01","2469","4099"
"2023-08-07 02:02","2462","4099"
"2023-08-07 02:03","2492","4112"
"2023-08-07 02:04","2477","4147"
"2023-08-07 02:05","2471","4103"
"2023-08-07 02:06","2478","4110"
"2023-08-07 02:07","2476","4112"
"2023-08-07 02:08","2464","4141"
"2023-08-07 02:09","2491","4155"
"2023-08-07 02:10","2485","4112"
"2023-08-07 02:10","2489","4107"
"2023-08-07 02:12","2479","4034"
"2023-08-07 02:12","2495","4059"
"2023-08-07 02:14","2484","4062"
"2023-08-07 02:15","2476","4058"
"2023-08-07 02:16","2484","4071"
"2023-08-07 02:17","2486","4099"
"2023-08-07 02:18","2476","4067"
"2023-08-07 02:19","2469","4061"
"2023-08-07 02:20","2460","4026"
"2023-08-07 02:21","2466","4045"
"2023-08-07 02:22","2466","4046"
"2023-08-07 02:23","2464","4051"
"2023-08-07 02:24","2519","4049"
"2023-08-07 02:25","2478","4036"
"2023-08-07 02:26","2474","4074"
"2023-08-07 02:27","2488","4102"
"2023-08-07 02:28","2491","4095"
"2023-08-07 02:29","2500","4116"
"2023-08-07 02:30","2505","4149"
"2023-08-07 02:30","2482","4084"
"2023-08-07 02:32","2487","4045"
"2023-08-07 02:33","2470","4051"
"2023-08-07 02:34","2481","4067"
"2023-08-07 02:35","2488","4063"
"2023-08-07 02:36","2479","4071"
"2023-08-07 02:37","2505","4057"
"2023-08-07 02:38","2517","3995"
"2023-08-07 02:39","2519","4015"
"2023-08-07 02:40","2489","4018"
"2023-08-07 02:41","2506","4057"
"2023-08-07 02:42","2512","4093"
"2023-08-07 02:43","2503","4059"
"2023-08-07 02:44","2507","4060"
"2023-08-07 02:45","2498","4060"
"2023-08-07 02:46","2502","4014"
"2023-08-07 02:47","2509","4039"
"2023-08-07 02:48","2474","4015"
"2023-08-07 02:49","2462","4035"
"2023-08-07 02:50","2483","4062"
"2023-08-07 02:50","2459","4024"
"2023-08-07 02:52","2472","4011"
"2023-08-07 02:52","2475","4044"
"2023-08-07 02:54","2474","4047"
"2023-08-07 02:55","2471","4035"
"2023-08-07 02:56","2467","4023"
"2023-08-07 02:57","2479","4046"
"2023-08-07 02:58","2464","4041"
"2023-08-07 02:59","2466","3980"
"2023-08-07 03:00","2486","4001"
"2023-08-07 03:01","2478","4030"
"2023-08-07 03:01","2473","4028"
"2023-08-07 03:02","2461","4010"
"2023-08-07 03:04","2484","4023"
"2023-08-07 03:05","2477","4009"
"2023-08-07 03:06","2463","3982"
"2023-08-07 03:07","2458","4042"
"2023-08-07 03:08","2457","4033"
"2023-08-07 03:09","2495","4030"
"2023-08-07 03:10","2488","4027"
"2023-08-07 03:11","2484","4038"
"2023-08-07 03:12","2490","4006"
"2023-08-07 03:13","2490","4008"
"2023-08-07 03:14","2499","4010"
"2023-08-07 03:15","2489","3979"
"2023-08-07 03:16","2492","3976"
"2023-08-07 03:17","2502","3969"
"2023-08-07 03:18","2483","3961"
"2023-08-07 03:18","2487","3980"
"2023-08-07 03:20","2480","3994"
"2023-08-07 03:21","2478","3947"
"2023-08-07 03:22","2496","3974"
"2023-08-07 03:23","2506","4017"
"2023-08-07 03:24","2477","3985"
"2023-08-07 03:24","2476","4019"
"2023-08-07 03:26","2492","4027"
"2023-08-07 03:27","2469","4010"
"2023-08-07 03:28","2468","4034"
"2023-08-07 03:29","2479","4023"
"2023-08-07 03:30","2507","4037"
"2023-08-07 03:31","2499","4006"
"2023-08-07 03:32","2502","4018"
"2023-08-07 03:33","2498","3989"
"2023-08-07 03:33","2492","4023"
"2023-08-07 03:35","2508","4039"
"2023-08-07 03:36","2485","4007"
"2023-08-07 03:37","2496","4065"
"2023-08-07 03:38","2477","4045"
"2023-08-07 03:38","2468","4024"
"2023-08-07 03:40","2509","3979"
"2023-08-07 03:41","2488","3987"
"2023-08-07 03:42","2489","4006"
"2023-08-07 03:43","2490","4002"
"2023-08-07 03:44","2480","4007"
"2023-08-07 03:45","2469","4006"
"2023-08-07 03:46","2473","3993"
"2023-08-07 03:47","2470","3990"
"2023-08-07 03:48","2478","4002"
"2023-08-07 03:49","2474","4010"
"2023-08-07 03:50","2468","4001"
"2023-08-07 03:51","2473","4007"
"2023-08-07 03:52","2478","4020"
"2023-08-07 03:53","2473","4016"
"2023-08-07 03:54","2472","4017"
"2023-08-07 03:54","2471","4044"
"2023-08-07 03:56","2471","4043"
"2023-08-07 03:57","2488","4015"
