"date","Generation","Demand"
"2023-03-07 24:00","1798","4652"
"2023-03-07 24:01","1804","4622"
"2023-03-07 24:02","1808","4606"
"2023-03-07 24:03","1815","4604"
"2023-03-07 24:04","1829","4614"
"2023-03-07 24:05","1820","4585"
"2023-03-07 24:06","1849","4579"
"2023-03-07 24:07","1828","4543"
"2023-03-07 24:08","1825","4562"
"2023-03-07 24:09","1825","4614"
"2023-03-07 24:10","1831","4575"
"2023-03-07 24:11","1831","4548"
"2023-03-07 24:12","1834","4561"
"2023-03-07 24:13","1852","4588"
"2023-03-07 24:14","1852","4556"
"2023-03-07 24:15","1841","4558"
"2023-03-07 24:16","1834","4558"
"2023-03-07 24:17","1861","4573"
"2023-03-07 24:18","1867","4564"
"2023-03-07 24:19","1846","4525"
"2023-03-07 24:20","1858","4545"
"2023-03-07 24:21","1863","4540"
"2023-03-07 24:22","1845","4547"
"2023-03-07 24:23","1848","4576"
"2023-03-07 24:24","1887","4579"
"2023-03-07 24:25","1883","4636"
"2023-03-07 24:26","1867","4604"
"2023-03-07 24:27","1869","4606"
"2023-03-07 24:28","1859","4588"
"2023-03-07 24:29","1849","4587"
"2023-03-07 24:30","1874","4577"
"2023-03-07 24:31","1888","4586"
"2023-03-07 24:32","1877","4576"
"2023-03-07 24:33","1878","4588"
"2023-03-07 24:34","1873","4524"
"2023-03-07 24:35","1879","4505"
"2023-03-07 24:36","1901","4535"
"2023-03-07 24:37","1907","4526"
"2023-03-07 24:38","1877","4499"
"2023-03-07 24:39","1877","4520"
"2023-03-07 24:40","1884","4572"
"2023-03-07 24:41","1890","4568"
"2023-03-07 24:42","1899","4510"
"2023-03-07 24:43","1870","4526"
"2023-03-07 24:44","1868","4520"
"2023-03-07 24:45","1871","4540"
"2023-03-07 24:46","1882","4526"
"2023-03-07 24:47","1890","4488"
"2023-03-07 24:48","1896","4497"
"2023-03-07 24:49","1897","4453"
"2023-03-07 24:50","1902","4455"
"2023-03-07 24:51","1899","4490"
"2023-03-07 24:52","1907","4477"
"2023-03-07 24:53","1917","4451"
"2023-03-07 24:54","1914","4456"
"2023-03-07 24:55","1920","4459"
"2023-03-07 24:56","1929","4510"
"2023-03-07 24:56","1913","4526"
"2023-03-07 24:58","1909","4504"
"2023-03-07 24:59","1907","4491"
"2023-03-08 01:00","1923","4450"
"2023-03-08 01:01","1951","4424"
"2023-03-08 01:02","1946","4400"
"2023-03-08 01:03","1962","4414"
"2023-03-08 01:04","1970","4526"
"2023-03-08 01:05","1970","4523"
"2023-03-08 01:06","1918","4472"
"2023-03-08 01:07","1928","4489"
"2023-03-08 01:08","1922","4510"
"2023-03-08 01:09","1909","4510"
"2023-03-08 01:10","1905","4523"
"2023-03-08 01:11","1885","4509"
"2023-03-08 01:12","1885","4517"
"2023-03-08 01:13","1871","4524"
"2023-03-08 01:14","1907","4543"
"2023-03-08 01:15","1897","4543"
"2023-03-08 01:16","1882","4542"
"2023-03-08 01:17","1880","4531"
"2023-03-08 01:18","1864","4529"
"2023-03-08 01:19","1851","4514"
"2023-03-08 01:20","1834","4519"
"2023-03-08 01:21","1807","4515"
"2023-03-08 01:22","1808","4533"
"2023-03-08 01:23","1810","4560"
"2023-03-08 01:24","1795","4514"
"2023-03-08 01:25","1785","4523"
"2023-03-08 01:26","1784","4486"
"2023-03-08 01:27","1782","4488"
"2023-03-08 01:28","1781","4499"
"2023-03-08 01:29","1777","4505"
"2023-03-08 01:30","1772","4447"
"2023-03-08 01:31","1773","4435"
"2023-03-08 01:32","1770","4412"
"2023-03-08 01:33","1784","4419"
"2023-03-08 01:34","1774","4434"
"2023-03-08 01:35","1779","4451"
"2023-03-08 01:36","1779","4444"
"2023-03-08 01:37","1785","4462"
"2023-03-08 01:38","1803","4442"
"2023-03-08 01:39","1796","4438"
"2023-03-08 01:40","1773","4480"
"2023-03-08 01:41","1789","4441"
"2023-03-08 01:42","1783","4470"
"2023-03-08 01:43","1783","4460"
"2023-03-08 01:44","1783","4489"
"2023-03-08 01:45","1793","4471"
"2023-03-08 01:46","1786","4479"
"2023-03-08 01:47","1784","4461"
"2023-03-08 01:48","1790","4441"
"2023-03-08 01:49","1778","4452"
"2023-03-08 01:50","1804","4428"
"2023-03-08 01:51","1803","4449"
"2023-03-08 01:52","1820","4459"
"2023-03-08 01:53","1785","4435"
"2023-03-08 01:54","1791","4468"
"2023-03-08 01:55","1788","4465"
"2023-03-08 01:56","1791","4454"
"2023-03-08 01:57","1787","4463"
