"date","Generation","Demand"
"2023-03-06 24:00","2270","4864"
"2023-03-06 24:01","2317","4878"
"2023-03-06 24:02","2317","4866"
"2023-03-06 24:03","2319","4890"
"2023-03-06 24:04","2306","4913"
"2023-03-06 24:05","2293","4906"
"2023-03-06 24:06","2309","4929"
"2023-03-06 24:07","2289","4889"
"2023-03-06 24:08","2324","4919"
"2023-03-06 24:09","2369","4937"
"2023-03-06 24:10","2341","4977"
"2023-03-06 24:11","2296","4930"
"2023-03-06 24:12","2295","4952"
"2023-03-06 24:13","2290","4960"
"2023-03-06 24:14","2281","4940"
"2023-03-06 24:15","2269","4906"
"2023-03-06 24:16","2253","4898"
"2023-03-06 24:17","2253","4873"
"2023-03-06 24:18","2261","4870"
"2023-03-06 24:19","2241","4882"
"2023-03-06 24:20","2231","4853"
"2023-03-06 24:21","2237","4832"
"2023-03-06 24:22","2255","4805"
"2023-03-06 24:23","2249","4812"
"2023-03-06 24:24","2237","4802"
"2023-03-06 24:25","2235","4816"
"2023-03-06 24:26","2256","4844"
"2023-03-06 24:27","2236","4872"
"2023-03-06 24:28","2236","4863"
"2023-03-06 24:29","2233","4865"
"2023-03-06 24:30","2230","4858"
"2023-03-06 24:31","2078","4748"
"2023-03-06 24:32","2099","4872"
"2023-03-06 24:33","2092","4890"
"2023-03-06 24:34","2084","4855"
"2023-03-06 24:35","2083","4876"
"2023-03-06 24:36","2102","4894"
"2023-03-06 24:37","2092","4868"
"2023-03-06 24:38","2084","4855"
"2023-03-06 24:39","2083","4862"
"2023-03-06 24:40","2080","4886"
"2023-03-06 24:41","2080","4868"
"2023-03-06 24:42","2078","4893"
"2023-03-06 24:43","2124","4912"
"2023-03-06 24:44","2088","4841"
"2023-03-06 24:45","2089","4855"
"2023-03-06 24:46","2093","4851"
"2023-03-06 24:47","2110","4874"
"2023-03-06 24:48","2103","4848"
"2023-03-06 24:49","2088","4821"
"2023-03-06 24:50","2082","4870"
"2023-03-06 24:51","2079","4880"
"2023-03-06 24:52","2073","4885"
"2023-03-06 24:53","2082","4909"
"2023-03-06 24:54","2075","4882"
"2023-03-06 24:55","2077","4904"
"2023-03-06 24:56","2119","4927"
"2023-03-06 24:57","2107","4838"
"2023-03-06 24:58","2094","4864"
"2023-03-06 24:59","2083","4881"
"2023-03-07 01:00","2090","4878"
"2023-03-07 01:01","2081","4881"
"2023-03-07 01:02","2086","4880"
"2023-03-07 01:03","2105","4872"
"2023-03-07 01:04","2091","4854"
