"date","Generation","Demand"
"2023-06-20 24:00","2362","4942"
"2023-06-20 24:00","2328","4950"
"2023-06-20 24:02","2363","5036"
"2023-06-20 24:03","2356","5004"
"2023-06-20 24:04","2330","4993"
"2023-06-20 24:05","2333","5025"
"2023-06-20 24:06","2353","4983"
"2023-06-20 24:07","2343","4974"
"2023-06-20 24:08","2377","5050"
"2023-06-20 24:08","2420","4993"
"2023-06-20 24:10","2394","4953"
"2023-06-20 24:10","2360","4935"
"2023-06-20 24:12","2373","4992"
"2023-06-20 24:13","2353","4979"
"2023-06-20 24:14","2358","4962"
"2023-06-20 24:15","2361","4928"
"2023-06-20 24:16","2359","4954"
"2023-06-20 24:17","2363","4974"
"2023-06-20 24:18","2347","4979"
"2023-06-20 24:19","2346","5015"
"2023-06-20 24:20","2341","4978"
"2023-06-20 24:20","2342","5015"
"2023-06-20 24:22","2341","5010"
"2023-06-20 24:23","2337","5008"
"2023-06-20 24:24","2338","4987"
"2023-06-20 24:25","2334","4951"
"2023-06-20 24:26","2337","4961"
"2023-06-20 24:27","2336","4971"
"2023-06-20 24:28","2330","4994"
"2023-06-20 24:28","2338","4908"
"2023-06-20 24:30","2349","4888"
"2023-06-20 24:31","2346","4913"
"2023-06-20 24:32","2345","4909"
"2023-06-20 24:33","2350","4929"
"2023-06-20 24:34","2364","4956"
"2023-06-20 24:35","2356","4984"
"2023-06-20 24:36","2362","5029"
"2023-06-20 24:37","2369","4960"
"2023-06-20 24:38","2379","4956"
"2023-06-20 24:39","2375","4971"
"2023-06-20 24:40","2368","4991"
"2023-06-20 24:41","2376","4949"
"2023-06-20 24:42","2422","4961"
"2023-06-20 24:42","2416","4982"
"2023-06-20 24:44","2397","4976"
"2023-06-20 24:45","2374","4956"
"2023-06-20 24:46","2367","4965"
"2023-06-20 24:47","2365","4972"
"2023-06-20 24:48","2361","4967"
"2023-06-20 24:49","2342","4987"
"2023-06-20 24:50","2348","5024"
"2023-06-20 24:51","2351","5004"
"2023-06-20 24:52","2387","5028"
"2023-06-20 24:52","2372","5036"
"2023-06-20 24:54","2379","5026"
"2023-06-20 24:55","2376","5046"
"2023-06-20 24:56","2387","5079"
"2023-06-20 24:57","2376","5072"
"2023-06-20 24:58","2350","5057"
"2023-06-20 24:58","2362","5082"
"2023-06-21 01:00","2363","5100"
"2023-06-21 01:01","2349","5046"
"2023-06-21 01:02","2345","5000"
"2023-06-21 01:03","2368","5040"
"2023-06-21 01:04","2378","5060"
"2023-06-21 01:05","2352","4978"
"2023-06-21 01:06","2359","5037"
"2023-06-21 01:07","2356","5054"
"2023-06-21 01:08","2347","5004"
"2023-06-21 01:09","2345","4961"
"2023-06-21 01:10","2355","5003"
"2023-06-21 01:11","2345","5006"
"2023-06-21 01:12","2344","5015"
"2023-06-21 01:12","2345","4998"
"2023-06-21 01:14","2343","5001"
"2023-06-21 01:15","2343","5035"
"2023-06-21 01:16","2345","5055"
"2023-06-21 01:17","2347","5077"
"2023-06-21 01:18","2345","5100"
"2023-06-21 01:19","2346","5080"
"2023-06-21 01:20","2345","5056"
"2023-06-21 01:21","2363","5086"
"2023-06-21 01:22","2361","5048"
"2023-06-21 01:23","2359","5093"
"2023-06-21 01:24","2349","5106"
"2023-06-21 01:25","2353","5062"
"2023-06-21 01:26","2443","5171"
"2023-06-21 01:27","2449","5098"
"2023-06-21 01:28","2439","5130"
"2023-06-21 01:29","2447","5088"
"2023-06-21 01:30","2380","5084"
"2023-06-21 01:31","2374","5082"
"2023-06-21 01:32","2370","5057"
"2023-06-21 01:33","2367","5039"
"2023-06-21 01:34","2366","5049"
"2023-06-21 01:35","2381","5036"
"2023-06-21 01:36","2355","5001"
"2023-06-21 01:36","2355","5002"
"2023-06-21 01:38","2361","5048"
"2023-06-21 01:39","2348","5031"
"2023-06-21 01:40","2355","5027"
"2023-06-21 01:41","2345","5017"
"2023-06-21 01:42","2343","5020"
"2023-06-21 01:43","2339","4985"
"2023-06-21 01:44","2333","4976"
"2023-06-21 01:45","2333","4999"
"2023-06-21 01:46","2334","4957"
"2023-06-21 01:47","2335","4935"
"2023-06-21 01:48","2337","4986"
"2023-06-21 01:48","2337","4973"
"2023-06-21 01:50","2336","4986"
"2023-06-21 01:51","2339","4991"
"2023-06-21 01:52","2342","4997"
"2023-06-21 01:53","2344","5003"
"2023-06-21 01:54","2346","4997"
"2023-06-21 01:55","2347","5016"
"2023-06-21 01:56","2348","5018"
"2023-06-21 01:57","2353","5063"
"2023-06-21 01:58","2338","5071"
"2023-06-21 01:59","2334","5066"
"2023-06-21 02:00","2334","5014"
