"date","Generation","Demand"
"2023-06-18 24:00","2397","5137"
"2023-06-18 24:01","2342","5141"
"2023-06-18 24:02","2305","5134"
"2023-06-18 24:04","2292","5148"
"2023-06-18 24:05","2298","5140"
"2023-06-18 24:06","2279","5162"
"2023-06-18 24:07","2275","5123"
"2023-06-18 24:08","2281","5133"
"2023-06-18 24:09","2278","5126"
"2023-06-18 24:10","2289","5163"
"2023-06-18 24:11","2276","5106"
"2023-06-18 24:12","2279","5119"
"2023-06-18 24:12","2277","5127"
"2023-06-18 24:14","2283","5114"
"2023-06-18 24:15","2283","5138"
"2023-06-18 24:17","2294","5159"
"2023-06-18 24:18","2299","5179"
"2023-06-18 24:19","2308","5156"
"2023-06-18 24:20","2325","5226"
"2023-06-18 24:21","2304","5211"
"2023-06-18 24:23","2297","5207"
"2023-06-18 24:24","2294","5205"
"2023-06-18 24:25","2290","5159"
"2023-06-18 24:27","2299","5225"
"2023-06-18 24:28","2300","5176"
"2023-06-18 24:28","2309","5152"
"2023-06-18 24:30","2303","5146"
"2023-06-18 24:31","2316","5196"
"2023-06-18 24:33","2294","5159"
"2023-06-18 24:34","2341","5101"
"2023-06-18 24:35","2310","5123"
"2023-06-18 24:36","2301","5119"
"2023-06-18 24:37","2310","5083"
"2023-06-18 24:38","2329","5089"
"2023-06-18 24:39","2312","5044"
"2023-06-18 24:40","2302","5076"
"2023-06-18 24:41","2290","5076"
"2023-06-18 24:42","2390","5168"
"2023-06-18 24:44","2374","5083"
"2023-06-18 24:45","2320","5075"
"2023-06-18 24:46","2366","5056"
"2023-06-18 24:47","2376","5066"
"2023-06-18 24:49","2293","5055"
"2023-06-18 24:50","2307","5042"
"2023-06-18 24:51","2314","5028"
"2023-06-18 24:53","2283","5084"
"2023-06-18 24:54","2286","5118"
"2023-06-18 24:54","2283","5061"
"2023-06-18 24:56","2275","5073"
"2023-06-18 24:56","2281","5132"
"2023-06-18 24:59","2283","5083"
"2023-06-19 01:01","2295","5101"
"2023-06-19 01:02","2306","5079"
"2023-06-19 01:03","2301","5081"
"2023-06-19 01:04","2302","5125"
"2023-06-19 01:04","2314","5132"
"2023-06-19 01:06","2312","5088"
"2023-06-19 01:07","2304","5094"
"2023-06-19 01:08","2295","5092"
"2023-06-19 01:08","2294","5096"
"2023-06-19 01:10","2288","5057"
"2023-06-19 01:11","2289","5046"
"2023-06-19 01:12","2299","5061"
"2023-06-19 01:13","2282","5032"
"2023-06-19 01:13","2284","5048"
"2023-06-19 01:15","2293","5047"
"2023-06-19 01:16","2301","5064"
"2023-06-19 01:17","2362","5090"
"2023-06-19 01:19","2308","4998"
"2023-06-19 01:21","2302","5045"
"2023-06-19 01:22","2299","5005"
"2023-06-19 01:22","2299","5014"
"2023-06-19 01:24","2365","5034"
"2023-06-19 01:24","2375","5077"
"2023-06-19 01:26","2309","4994"
"2023-06-19 01:26","2303","5048"
"2023-06-19 01:28","2325","5067"
"2023-06-19 01:29","2322","5091"
"2023-06-19 01:31","2296","5072"
"2023-06-19 01:32","2294","5066"
"2023-06-19 01:33","2294","5046"
"2023-06-19 01:34","2354","5096"
"2023-06-19 01:35","2343","5081"
"2023-06-19 01:35","2347","5080"
"2023-06-19 01:37","2351","5131"
"2023-06-19 01:38","2314","5043"
"2023-06-19 01:39","2299","5069"
"2023-06-19 01:40","2287","5062"
"2023-06-19 01:41","2288","5071"
"2023-06-19 01:42","2286","5075"
"2023-06-19 01:43","2292","5075"
"2023-06-19 01:44","2375","5064"
"2023-06-19 01:44","2329","5009"
"2023-06-19 01:47","2330","5074"
"2023-06-19 01:48","2317","5021"
"2023-06-19 01:50","2315","5015"
"2023-06-19 01:50","2324","5014"
"2023-06-19 01:52","2320","5036"
"2023-06-19 01:54","2299","5068"
"2023-06-19 01:55","2294","5047"
"2023-06-19 01:56","2294","5044"
"2023-06-19 01:57","2293","5027"
"2023-06-19 01:58","2288","5010"
"2023-06-19 01:59","2291","5010"
"2023-06-19 02:00","2290","5010"
"2023-06-19 02:01","2293","5013"
"2023-06-19 02:02","2282","5016"
"2023-06-19 02:03","2322","4977"
"2023-06-19 02:05","2314","5000"
"2023-06-19 02:06","2320","5033"
"2023-06-19 02:07","2310","5020"
"2023-06-19 02:08","2352","5005"
"2023-06-19 02:08","2346","5018"
"2023-06-19 02:10","2348","5026"
"2023-06-19 02:11","2359","5047"
"2023-06-19 02:12","2340","5042"
"2023-06-19 02:13","2341","5111"
"2023-06-19 02:14","2300","5097"
"2023-06-19 02:15","2297","5040"
"2023-06-19 02:15","2303","5033"
"2023-06-19 02:17","2308","5032"
"2023-06-19 02:18","2303","5011"
"2023-06-19 02:18","2316","5017"
"2023-06-19 02:21","2304","4990"
"2023-06-19 02:22","2328","4952"
"2023-06-19 02:22","2334","5013"
"2023-06-19 02:24","2340","4988"
"2023-06-19 02:25","2314","4951"
"2023-06-19 02:26","2317","4965"
"2023-06-19 02:26","2310","4974"
"2023-06-19 02:28","2314","4959"
"2023-06-19 02:28","2311","4952"
"2023-06-19 02:31","2313","4961"
"2023-06-19 02:31","2318","4990"
"2023-06-19 02:33","2327","5036"
"2023-06-19 02:34","2326","5022"
"2023-06-19 02:35","2325","5002"
"2023-06-19 02:36","2331","5046"
"2023-06-19 02:37","2325","5030"
"2023-06-19 02:38","2326","5028"
"2023-06-19 02:40","2323","5054"
"2023-06-19 02:42","2345","5013"
"2023-06-19 02:43","2364","5002"
"2023-06-19 02:44","2431","5042"
"2023-06-19 02:45","2418","5090"
"2023-06-19 02:46","2408","5080"
"2023-06-19 02:49","2396","5024"
"2023-06-19 02:50","2390","5004"
"2023-06-19 02:50","2403","4987"
"2023-06-19 02:52","2401","4994"
"2023-06-19 02:52","2399","5001"
"2023-06-19 02:54","2394","5027"
"2023-06-19 02:54","2386","5040"
"2023-06-19 02:57","2357","5038"
"2023-06-19 02:58","2356","5010"
"2023-06-19 02:58","2346","5008"
"2023-06-19 03:01","2363","5008"
"2023-06-19 03:02","2361","5012"
"2023-06-19 03:03","2333","4972"
"2023-06-19 03:05","2345","4951"
"2023-06-19 03:06","2349","4991"
"2023-06-19 03:07","2344","5009"
"2023-06-19 03:07","2336","5037"
"2023-06-19 03:08","2328","5009"
"2023-06-19 03:11","2321","4953"
"2023-06-19 03:12","2320","4956"
"2023-06-19 03:12","2323","5014"
"2023-06-19 03:14","2317","4971"
"2023-06-19 03:15","2324","4981"
"2023-06-19 03:16","2325","4988"
"2023-06-19 03:16","2331","4947"
"2023-06-19 03:19","2329","4910"
"2023-06-19 03:20","2351","4961"
"2023-06-19 03:20","2337","4953"
"2023-06-19 03:22","2330","4972"
"2023-06-19 03:22","2325","4920"
"2023-06-19 03:23","2324","4950"
"2023-06-19 03:24","2323","4932"
"2023-06-19 03:26","2325","4863"
"2023-06-19 03:28","2327","4930"
"2023-06-19 03:30","2323","4930"
"2023-06-19 03:32","2325","4907"
"2023-06-19 03:33","2324","4897"
"2023-06-19 03:34","2325","4914"
"2023-06-19 03:35","2359","4909"
"2023-06-19 03:37","2349","4936"
"2023-06-19 03:38","2331","4927"
"2023-06-19 03:39","2346","4942"
"2023-06-19 03:40","2338","4933"
"2023-06-19 03:40","2352","4926"
"2023-06-19 03:42","2343","4942"
"2023-06-19 03:43","2350","4937"
"2023-06-19 03:44","2345","4951"
"2023-06-19 03:45","2333","4919"
"2023-06-19 03:46","2336","4957"
"2023-06-19 03:49","2345","4969"
"2023-06-19 03:50","2334","4993"
"2023-06-19 03:51","2356","5028"
"2023-06-19 03:52","2344","5003"
"2023-06-19 03:53","2357","4983"
"2023-06-19 03:54","2357","4942"
"2023-06-19 03:55","2326","4933"
"2023-06-19 03:56","2319","4887"
"2023-06-19 03:56","2328","4927"
"2023-06-19 03:58","2341","4911"
"2023-06-19 03:58","2351","4925"
"2023-06-19 04:00","2341","4933"
"2023-06-19 04:02","2354","4911"
"2023-06-19 04:03","2349","4918"
"2023-06-19 04:04","2357","4893"
"2023-06-19 04:04","2406","4890"
"2023-06-19 04:06","2405","4877"
"2023-06-19 04:06","2343","4858"
"2023-06-19 04:07","2348","4843"
"2023-06-19 04:08","2355","4855"
"2023-06-19 04:10","2338","4827"
"2023-06-19 04:11","2339","4862"
"2023-06-19 04:12","2331","4898"
"2023-06-19 04:12","2332","4940"
"2023-06-19 04:14","2329","4938"
"2023-06-19 04:15","2332","4964"
"2023-06-19 04:16","2330","4953"
"2023-06-19 04:18","2339","4913"
"2023-06-19 04:18","2339","4893"
"2023-06-19 04:20","2337","4905"
"2023-06-19 04:21","2345","4932"
"2023-06-19 04:23","2346","4927"
"2023-06-19 04:24","2342","4912"
"2023-06-19 04:25","2342","4914"
"2023-06-19 04:26","2340","4925"
"2023-06-19 04:26","2339","4949"
"2023-06-19 04:28","2342","4908"
"2023-06-19 04:28","2352","4909"
"2023-06-19 04:30","2364","4903"
"2023-06-19 04:30","2342","4924"
"2023-06-19 04:32","2367","4922"
"2023-06-19 04:33","2360","4901"
"2023-06-19 04:34","2356","4890"
"2023-06-19 04:35","2345","4913"
"2023-06-19 04:36","2413","4933"
"2023-06-19 04:37","2409","4951"
"2023-06-19 04:38","2386","4927"
"2023-06-19 04:39","2385","4948"
"2023-06-19 04:41","2334","4951"
"2023-06-19 04:41","2333","4924"
"2023-06-19 04:43","2338","4993"
"2023-06-19 04:44","2335","4918"
"2023-06-19 04:44","2336","4892"
"2023-06-19 04:46","2333","4904"
"2023-06-19 04:47","2334","4883"
"2023-06-19 04:48","2334","4862"
"2023-06-19 04:48","2339","4888"
"2023-06-19 04:50","2336","4929"
"2023-06-19 04:51","2337","4913"
"2023-06-19 04:52","2341","4929"
"2023-06-19 04:53","2344","4904"
"2023-06-19 04:55","2333","4914"
"2023-06-19 04:56","2364","4955"
"2023-06-19 04:58","2360","4969"
"2023-06-19 04:59","2350","4963"
"2023-06-19 05:00","2350","4972"
"2023-06-19 05:03","2336","4990"
"2023-06-19 05:04","2335","5038"
"2023-06-19 05:05","2340","5000"
"2023-06-19 05:05","2330","4983"
"2023-06-19 05:07","2332","5005"
"2023-06-19 05:08","2349","5002"
"2023-06-19 05:08","2342","4992"
"2023-06-19 05:10","2344","4972"
