"date","Generation","Demand"
"2023-02-15 24:00","1908","4485"
"2023-02-15 24:01","1909","4439"
"2023-02-15 24:02","1905","4435"
"2023-02-15 24:03","1905","4437"
"2023-02-15 24:04","1930","4464"
"2023-02-15 24:05","1942","4477"
"2023-02-15 24:06","1938","4440"
"2023-02-15 24:07","1959","4452"
"2023-02-15 24:08","1920","4396"
"2023-02-15 24:08","1921","4382"
"2023-02-15 24:10","1911","4382"
"2023-02-15 24:11","1938","4380"
"2023-02-15 24:12","1918","4380"
"2023-02-15 24:13","1919","4380"
"2023-02-15 24:14","1923","4438"
"2023-02-15 24:15","1923","4429"
"2023-02-15 24:16","1935","4416"
"2023-02-15 24:17","1925","4440"
"2023-02-15 24:18","1955","4445"
"2023-02-15 24:19","1955","4435"
"2023-02-15 24:20","1937","4429"
"2023-02-15 24:21","1940","4442"
"2023-02-15 24:22","1942","4459"
"2023-02-15 24:23","1941","4464"
"2023-02-15 24:24","1936","4469"
"2023-02-15 24:25","1938","4429"
"2023-02-15 24:26","1932","4415"
"2023-02-15 24:27","1934","4376"
"2023-02-15 24:28","1924","4417"
"2023-02-15 24:29","1928","4432"
"2023-02-15 24:32","1964","4468"
"2023-02-15 24:33","1957","4462"
"2023-02-15 24:34","1949","4406"
"2023-02-15 24:35","1950","4447"
"2023-02-15 24:36","1952","4429"
"2023-02-15 24:37","1955","4477"
"2023-02-15 24:38","1998","4504"
"2023-02-15 24:38","2030","4468"
"2023-02-15 24:40","2024","4452"
"2023-02-15 24:41","2010","4436"
"2023-02-15 24:42","2038","4405"
"2023-02-15 24:43","2048","4432"
"2023-02-15 24:44","2025","4406"
"2023-02-15 24:45","2024","4453"
"2023-02-15 24:46","2045","4487"
"2023-02-15 24:47","2040","4473"
"2023-02-15 24:48","2002","4445"
"2023-02-15 24:49","1963","4434"
"2023-02-15 24:50","1965","4438"
"2023-02-15 24:50","1962","4442"
"2023-02-15 24:51","1963","4439"
"2023-02-15 24:53","1963","4477"
"2023-02-15 24:54","1986","4497"
"2023-02-15 24:55","1967","4439"
"2023-02-15 24:56","1976","4424"
"2023-02-15 24:57","1985","4479"
"2023-02-15 24:58","1997","4505"
"2023-02-15 24:59","1998","4479"
"2023-02-16 01:00","1992","4459"
"2023-02-16 01:01","1996","4453"
"2023-02-16 01:02","1992","4447"
"2023-02-16 01:03","1979","4462"
"2023-02-16 01:04","1985","4477"
"2023-02-16 01:05","1983","4475"
"2023-02-16 01:06","1985","4470"
"2023-02-16 01:07","1976","4449"
"2023-02-16 01:08","1993","4442"
"2023-02-16 01:09","1979","4429"
"2023-02-16 01:10","1976","4424"
"2023-02-16 01:11","1985","4443"
"2023-02-16 01:12","1979","4452"
"2023-02-16 01:12","1983","4466"
"2023-02-16 01:14","2010","4459"
"2023-02-16 01:15","2011","4504"
"2023-02-16 01:16","2009","4452"
"2023-02-16 01:17","2022","4437"
"2023-02-16 01:18","2006","4442"
"2023-02-16 01:18","2032","4461"
"2023-02-16 01:20","2012","4448"
"2023-02-16 01:21","2010","4494"
"2023-02-16 01:22","1993","4460"
"2023-02-16 01:23","1998","4413"
"2023-02-16 01:24","1998","4437"
"2023-02-16 01:25","1993","4454"
"2023-02-16 01:26","2006","4444"
"2023-02-16 01:27","2003","4439"
"2023-02-16 01:28","1997","4459"
"2023-02-16 01:29","2002","4401"
"2023-02-16 01:30","2004","4407"
"2023-02-16 01:31","2017","4383"
"2023-02-16 01:32","2032","4385"
"2023-02-16 01:33","2038","4428"
"2023-02-16 01:34","2031","4374"
"2023-02-16 01:35","2014","4381"
"2023-02-16 01:36","1998","4447"
"2023-02-16 01:36","2005","4427"
"2023-02-16 01:38","1998","4375"
"2023-02-16 01:39","2001","4393"
"2023-02-16 01:40","2014","4425"
"2023-02-16 01:41","2020","4427"
"2023-02-16 01:42","2023","4415"
"2023-02-16 01:42","2021","4383"
"2023-02-16 01:44","2019","4413"
"2023-02-16 01:45","2017","4368"
"2023-02-16 01:46","2019","4383"
"2023-02-16 01:47","2020","4419"
"2023-02-16 01:48","2018","4402"
"2023-02-16 01:49","2045","4415"
"2023-02-16 01:50","2044","4444"
"2023-02-16 01:51","2037","4412"
"2023-02-16 01:52","2034","4385"
"2023-02-16 01:53","2030","4376"
"2023-02-16 01:54","2041","4369"
"2023-02-16 01:55","2048","4373"
"2023-02-16 01:56","2050","4364"
"2023-02-16 01:57","2038","4345"
"2023-02-16 01:58","2044","4341"
"2023-02-16 01:59","2031","4326"
"2023-02-16 02:00","2032","4347"
"2023-02-16 02:01","2038","4365"
"2023-02-16 02:02","2024","4384"
"2023-02-16 02:03","2029","4395"
"2023-02-16 02:04","2043","4415"
"2023-02-16 02:05","2042","4412"
"2023-02-16 02:06","2044","4361"
"2023-02-16 02:07","2041","4384"
"2023-02-16 02:08","2062","4374"
"2023-02-16 02:09","2049","4374"
"2023-02-16 02:10","2065","4394"
"2023-02-16 02:11","2063","4375"
"2023-02-16 02:12","2072","4365"
"2023-02-16 02:13","2050","4338"
"2023-02-16 02:14","2061","4399"
"2023-02-16 02:15","2058","4396"
"2023-02-16 02:16","2044","4382"
"2023-02-16 02:17","2058","4394"
"2023-02-16 02:18","2053","4399"
