"date","Generation","Demand"
"2023-02-21 24:00","2124","4577"
"2023-02-21 24:01","2106","4547"
"2023-02-21 24:02","2134","4545"
"2023-02-21 24:02","2115","4548"
"2023-02-21 24:04","2120","4557"
"2023-02-21 24:05","2109","4557"
"2023-02-21 24:06","2125","4511"
"2023-02-21 24:07","2133","4515"
"2023-02-21 24:08","2121","4542"
"2023-02-21 24:09","2120","4520"
"2023-02-21 24:10","2139","4532"
"2023-02-21 24:11","2102","4531"
"2023-02-21 24:12","2128","4541"
"2023-02-21 24:13","2104","4531"
"2023-02-21 24:14","2104","4532"
"2023-02-21 24:15","2104","4536"
"2023-02-21 24:16","2139","4537"
"2023-02-21 24:16","2106","4511"
"2023-02-21 24:18","2115","4513"
"2023-02-21 24:18","2130","4500"
"2023-02-21 24:20","2130","4499"
"2023-02-21 24:21","2156","4507"
"2023-02-21 24:22","2127","4511"
"2023-02-21 24:23","2127","4504"
"2023-02-21 24:24","2142","4525"
"2023-02-21 24:25","2148","4577"
"2023-02-21 24:26","2111","4551"
"2023-02-21 24:27","2121","4607"
"2023-02-21 24:28","2108","4557"
"2023-02-21 24:29","2134","4574"
"2023-02-21 24:30","2140","4614"
"2023-02-21 24:31","2148","4599"
"2023-02-21 24:32","2151","4575"
"2023-02-21 24:33","2174","4616"
"2023-02-21 24:34","2155","4616"
"2023-02-21 24:35","2160","4591"
"2023-02-21 24:36","2114","4594"
"2023-02-21 24:37","2136","4604"
"2023-02-21 24:38","2149","4593"
"2023-02-21 24:39","2143","4579"
"2023-02-21 24:40","2137","4567"
"2023-02-21 24:40","2135","4562"
"2023-02-21 24:42","2125","4554"
"2023-02-21 24:43","2134","4592"
"2023-02-21 24:43","2125","4553"
"2023-02-21 24:45","2121","4579"
"2023-02-21 24:46","2129","4615"
"2023-02-21 24:47","2131","4591"
"2023-02-21 24:48","2128","4563"
"2023-02-21 24:48","2116","4549"
"2023-02-21 24:50","2121","4586"
"2023-02-21 24:51","2130","4552"
"2023-02-21 24:51","2149","4578"
"2023-02-21 24:52","2150","4596"
"2023-02-21 24:54","2159","4622"
"2023-02-21 24:55","2133","4550"
"2023-02-21 24:56","2134","4536"
"2023-02-21 24:57","2130","4528"
"2023-02-21 24:58","2132","4522"
"2023-02-21 24:59","2115","4519"
"2023-02-22 01:00","2138","4497"
"2023-02-22 01:00","2148","4504"
"2023-02-22 01:02","2172","4504"
"2023-02-22 01:03","2160","4483"
"2023-02-22 01:04","2162","4547"
"2023-02-22 01:05","2171","4553"
"2023-02-22 01:06","2160","4554"
"2023-02-22 01:06","2161","4537"
"2023-02-22 01:07","2236","4547"
"2023-02-22 01:08","2245","4519"
"2023-02-22 01:10","2242","4504"
"2023-02-22 01:11","2208","4516"
"2023-02-22 01:12","2213","4509"
"2023-02-22 01:13","2192","4504"
"2023-02-22 01:14","2183","4522"
"2023-02-22 01:15","2188","4499"
"2023-02-22 01:16","2195","4511"
"2023-02-22 01:17","2151","4490"
"2023-02-22 01:18","2154","4529"
"2023-02-22 01:19","2158","4551"
"2023-02-22 01:20","2163","4552"
"2023-02-22 01:20","2160","4529"
"2023-02-22 01:22","2150","4564"
"2023-02-22 01:23","2170","4582"
"2023-02-22 01:24","2155","4608"
"2023-02-22 01:24","2147","4628"
"2023-02-22 01:26","2162","4640"
"2023-02-22 01:27","2148","4611"
"2023-02-22 01:28","2146","4594"
"2023-02-22 01:29","2145","4590"
"2023-02-22 01:30","2147","4528"
"2023-02-22 01:31","2156","4532"
"2023-02-22 01:32","2149","4532"
"2023-02-22 01:33","2151","4540"
"2023-02-22 01:34","2149","4539"
"2023-02-22 01:35","2147","4574"
"2023-02-22 01:36","2152","4613"
"2023-02-22 01:37","2152","4627"
"2023-02-22 01:38","2161","4572"
"2023-02-22 01:39","2162","4588"
"2023-02-22 01:40","2219","4551"
"2023-02-22 01:40","2162","4542"
"2023-02-22 01:42","2167","4553"
"2023-02-22 01:43","2153","4559"
"2023-02-22 01:44","2142","4573"
"2023-02-22 01:45","2159","4592"
"2023-02-22 01:46","2138","4558"
"2023-02-22 01:47","2159","4598"
"2023-02-22 01:48","2174","4580"
"2023-02-22 01:48","2176","4485"
"2023-02-22 01:50","2206","4490"
"2023-02-22 01:50","2199","4524"
"2023-02-22 01:52","2180","4514"
"2023-02-22 01:53","2232","4542"
"2023-02-22 01:54","2225","4555"
"2023-02-22 01:55","2265","4565"
"2023-02-22 01:56","2188","4546"
"2023-02-22 01:56","2194","4564"
"2023-02-22 01:58","2210","4586"
"2023-02-22 01:59","2191","4511"
"2023-02-22 02:00","2153","4498"
"2023-02-22 02:01","2167","4498"
"2023-02-22 02:02","2159","4549"
"2023-02-22 02:02","2144","4541"
"2023-02-22 02:04","2160","4527"
"2023-02-22 02:05","2142","4495"
"2023-02-22 02:06","2150","4516"
"2023-02-22 02:07","2176","4524"
"2023-02-22 02:08","2164","4497"
"2023-02-22 02:09","2154","4542"
"2023-02-22 02:10","2164","4568"
"2023-02-22 02:11","2163","4618"
"2023-02-22 02:12","2136","4582"
"2023-02-22 02:12","2157","4605"
"2023-02-22 02:14","2150","4533"
"2023-02-22 02:14","2146","4526"
"2023-02-22 02:16","2139","4506"
"2023-02-22 02:17","2161","4517"
"2023-02-22 02:18","2156","4529"
"2023-02-22 02:19","2166","4519"
"2023-02-22 02:20","2166","4516"
"2023-02-22 02:21","2172","4523"
"2023-02-22 02:22","2161","4527"
"2023-02-22 02:23","2160","4498"
"2023-02-22 02:24","2177","4515"
"2023-02-22 02:25","2188","4532"
"2023-02-22 02:26","2185","4498"
"2023-02-22 02:27","2174","4472"
"2023-02-22 02:28","2178","4483"
"2023-02-22 02:29","2186","4511"
"2023-02-22 02:30","2159","4506"
"2023-02-22 02:31","2154","4509"
"2023-02-22 02:31","2260","4557"
"2023-02-22 02:33","2241","4535"
