"date","Generation","Demand"
"2023-05-29 24:00","2577","4775"
"2023-05-29 24:01","2574","4745"
"2023-05-29 24:02","2576","4746"
"2023-05-29 24:03","2552","4713"
"2023-05-29 24:04","2552","4728"
"2023-05-29 24:05","2582","4652"
"2023-05-29 24:06","2571","4646"
"2023-05-29 24:07","2576","4666"
"2023-05-29 24:08","2579","4716"
"2023-05-29 24:09","2590","4715"
"2023-05-29 24:10","2575","4695"
"2023-05-29 24:11","2564","4715"
"2023-05-29 24:12","2580","4740"
"2023-05-29 24:13","2592","4677"
"2023-05-29 24:14","2594","4686"
"2023-05-29 24:15","2577","4665"
"2023-05-29 24:16","2585","4696"
"2023-05-29 24:17","2604","4746"
"2023-05-29 24:18","2617","4739"
"2023-05-29 24:19","2603","4722"
"2023-05-29 24:20","2570","4697"
"2023-05-29 24:21","2572","4692"
"2023-05-29 24:22","2581","4679"
"2023-05-29 24:23","2576","4666"
"2023-05-29 24:24","2563","4683"
"2023-05-29 24:25","2578","4712"
"2023-05-29 24:26","2579","4711"
"2023-05-29 24:27","2576","4724"
"2023-05-29 24:28","2601","4729"
"2023-05-29 24:29","2607","4706"
"2023-05-29 24:30","2593","4643"
"2023-05-29 24:31","2595","4671"
"2023-05-29 24:32","2579","4632"
"2023-05-29 24:33","2584","4645"
"2023-05-29 24:34","2566","4637"
"2023-05-29 24:35","2581","4644"
"2023-05-29 24:36","2565","4684"
"2023-05-29 24:37","2564","4677"
"2023-05-29 24:38","2566","4694"
"2023-05-29 24:39","2598","4718"
"2023-05-29 24:39","2610","4766"
"2023-05-29 24:41","2609","4773"
"2023-05-29 24:42","2628","4796"
"2023-05-29 24:43","2618","4795"
"2023-05-29 24:44","2620","4733"
"2023-05-29 24:44","2582","4720"
"2023-05-29 24:46","2592","4730"
"2023-05-29 24:47","2586","4707"
"2023-05-29 24:48","2610","4729"
"2023-05-29 24:49","2622","4745"
"2023-05-29 24:50","2685","4721"
"2023-05-29 24:51","2647","4711"
"2023-05-29 24:52","2572","4668"
"2023-05-29 24:53","2586","4719"
"2023-05-29 24:54","2617","4707"
"2023-05-29 24:55","2630","4727"
"2023-05-29 24:56","2642","4714"
"2023-05-29 24:57","2645","4725"
"2023-05-29 24:58","2581","4679"
"2023-05-29 24:59","2577","4759"
"2023-05-30 01:00","2568","4743"
"2023-05-30 01:01","2565","4746"
"2023-05-30 01:02","2569","4752"
"2023-05-30 01:03","2570","4715"
"2023-05-30 01:04","2578","4753"
"2023-05-30 01:05","2570","4724"
"2023-05-30 01:06","2572","4694"
"2023-05-30 01:07","2567","4664"
"2023-05-30 01:08","2571","4706"
"2023-05-30 01:09","2572","4695"
"2023-05-30 01:10","2577","4676"
"2023-05-30 01:11","2578","4678"
"2023-05-30 01:12","2577","4661"
"2023-05-30 01:13","2581","4671"
"2023-05-30 01:14","2580","4683"
"2023-05-30 01:15","2576","4697"
"2023-05-30 01:16","2583","4718"
"2023-05-30 01:17","2577","4706"
"2023-05-30 01:18","2589","4715"
"2023-05-30 01:18","2584","4703"
"2023-05-30 01:20","2575","4676"
"2023-05-30 01:21","2580","4667"
"2023-05-30 01:22","2581","4671"
"2023-05-30 01:23","2586","4655"
"2023-05-30 01:24","2580","4695"
"2023-05-30 01:25","2578","4704"
"2023-05-30 01:26","2636","4715"
"2023-05-30 01:27","2638","4721"
"2023-05-30 01:28","2625","4671"
"2023-05-30 01:29","2621","4656"
"2023-05-30 01:30","2609","4645"
"2023-05-30 01:31","2625","4664"
"2023-05-30 01:32","2607","4632"
"2023-05-30 01:33","2604","4669"
"2023-05-30 01:34","2577","4660"
"2023-05-30 01:35","2577","4633"
"2023-05-30 01:36","2603","4666"
"2023-05-30 01:37","2620","4673"
"2023-05-30 01:38","2614","4647"
"2023-05-30 01:39","2576","4623"
"2023-05-30 01:40","2582","4612"
"2023-05-30 01:41","2581","4602"
"2023-05-30 01:42","2581","4606"
"2023-05-30 01:43","2593","4651"
"2023-05-30 01:44","2593","4660"
"2023-05-30 01:45","2588","4668"
"2023-05-30 01:46","2600","4673"
"2023-05-30 01:47","2581","4662"
"2023-05-30 01:48","2588","4666"
"2023-05-30 01:49","2578","4667"
"2023-05-30 01:50","2586","4656"
"2023-05-30 01:51","2581","4669"
"2023-05-30 01:52","2576","4696"
"2023-05-30 01:53","2573","4680"
"2023-05-30 01:54","2582","4661"
"2023-05-30 01:55","2583","4670"
"2023-05-30 01:56","2574","4701"
"2023-05-30 01:57","2574","4689"
"2023-05-30 01:58","2592","4726"
"2023-05-30 01:59","2582","4709"
"2023-05-30 02:00","2580","4696"
"2023-05-30 02:01","2581","4714"
"2023-05-30 02:02","2585","4697"
"2023-05-30 02:03","2579","4673"
"2023-05-30 02:04","2573","4705"
"2023-05-30 02:05","2569","4729"
"2023-05-30 02:06","2571","4681"
"2023-05-30 02:07","2579","4653"
"2023-05-30 02:08","2589","4636"
"2023-05-30 02:09","2591","4640"
"2023-05-30 02:10","2582","4622"
"2023-05-30 02:11","2577","4580"
"2023-05-30 02:11","2579","4607"
"2023-05-30 02:13","2595","4567"
"2023-05-30 02:14","2582","4574"
"2023-05-30 02:15","2586","4576"
"2023-05-30 02:16","2577","4580"
"2023-05-30 02:17","2593","4594"
"2023-05-30 02:18","2597","4641"
"2023-05-30 02:19","2572","4627"
