"date","Generation","Demand"
"2023-05-30 24:00","2540","4856"
"2023-05-30 24:01","2540","4832"
"2023-05-30 24:02","2540","4805"
"2023-05-30 24:03","2541","4845"
"2023-05-30 24:04","2539","4828"
"2023-05-30 24:05","2535","4776"
"2023-05-30 24:06","2548","4805"
"2023-05-30 24:07","2544","4775"
"2023-05-30 24:08","2539","4769"
"2023-05-30 24:09","2540","4776"
"2023-05-30 24:10","2543","4780"
"2023-05-30 24:11","2542","4798"
"2023-05-30 24:12","2543","4786"
"2023-05-30 24:13","2568","4765"
"2023-05-30 24:14","2589","4768"
"2023-05-30 24:15","2566","4760"
"2023-05-30 24:16","2550","4739"
"2023-05-30 24:17","2571","4744"
"2023-05-30 24:18","2548","4738"
"2023-05-30 24:19","2588","4758"
"2023-05-30 24:20","2557","4692"
"2023-05-30 24:21","2569","4753"
"2023-05-30 24:22","2560","4809"
"2023-05-30 24:23","2563","4824"
"2023-05-30 24:24","2547","4822"
"2023-05-30 24:25","2544","4859"
"2023-05-30 24:26","2547","4839"
"2023-05-30 24:27","2548","4821"
"2023-05-30 24:28","2545","4819"
"2023-05-30 24:29","2544","4873"
"2023-05-30 24:30","2541","4724"
"2023-05-30 24:31","2540","4785"
"2023-05-30 24:32","2555","4819"
"2023-05-30 24:33","2551","4774"
"2023-05-30 24:34","2546","4744"
"2023-05-30 24:35","2542","4786"
"2023-05-30 24:36","2544","4774"
"2023-05-30 24:37","2543","4763"
"2023-05-30 24:38","2542","4753"
"2023-05-30 24:39","2547","4730"
"2023-05-30 24:40","2554","4735"
"2023-05-30 24:41","2554","4782"
"2023-05-30 24:42","2553","4818"
"2023-05-30 24:43","2563","4811"
"2023-05-30 24:44","2566","4779"
"2023-05-30 24:45","2550","4754"
"2023-05-30 24:46","2539","4744"
"2023-05-30 24:47","2550","4755"
"2023-05-30 24:48","2535","4712"
"2023-05-30 24:49","2540","4725"
"2023-05-30 24:50","2558","4733"
"2023-05-30 24:51","2573","4745"
"2023-05-30 24:52","2567","4762"
"2023-05-30 24:53","2593","4763"
"2023-05-30 24:54","2566","4700"
"2023-05-30 24:55","2569","4750"
"2023-05-30 24:56","2566","4713"
"2023-05-30 24:57","2571","4701"
"2023-05-30 24:58","2576","4680"
"2023-05-30 24:59","2575","4695"
"2023-05-31 01:00","2578","4721"
"2023-05-31 01:01","2568","4753"
"2023-05-31 01:02","2547","4768"
"2023-05-31 01:03","2557","4795"
"2023-05-31 01:04","2547","4774"
"2023-05-31 01:05","2562","4730"
"2023-05-31 01:06","2578","4730"
"2023-05-31 01:07","2575","4710"
"2023-05-31 01:08","2551","4680"
"2023-05-31 01:09","2543","4723"
"2023-05-31 01:10","2540","4715"
"2023-05-31 01:11","2541","4720"
"2023-05-31 01:12","2543","4723"
"2023-05-31 01:13","2545","4716"
"2023-05-31 01:14","2538","4733"
"2023-05-31 01:15","2543","4757"
"2023-05-31 01:16","2537","4743"
"2023-05-31 01:17","2537","4754"
"2023-05-31 01:18","2534","4810"
"2023-05-31 01:19","2535","4791"
"2023-05-31 01:20","2533","4777"
"2023-05-31 01:21","2532","4770"
"2023-05-31 01:22","2553","4769"
"2023-05-31 01:23","2551","4801"
"2023-05-31 01:24","2552","4792"
"2023-05-31 01:25","2564","4749"
"2023-05-31 01:26","2546","4758"
"2023-05-31 01:27","2556","4765"
"2023-05-31 01:28","2527","4756"
"2023-05-31 01:29","2528","4758"
"2023-05-31 01:30","2529","4728"
"2023-05-31 01:31","2528","4754"
"2023-05-31 01:32","2531","4747"
"2023-05-31 01:33","2541","4718"
"2023-05-31 01:34","2550","4702"
"2023-05-31 01:35","2564","4699"
"2023-05-31 01:36","2540","4724"
"2023-05-31 01:37","2558","4733"
"2023-05-31 01:38","2567","4713"
"2023-05-31 01:39","2549","4715"
"2023-05-31 01:40","2556","4708"
"2023-05-31 01:41","2553","4740"
"2023-05-31 01:42","2549","4735"
"2023-05-31 01:43","2534","4725"
"2023-05-31 01:44","2569","4751"
"2023-05-31 01:45","2589","4728"
"2023-05-31 01:46","2580","4712"
"2023-05-31 01:47","2582","4713"
"2023-05-31 01:48","2583","4740"
"2023-05-31 01:49","2580","4717"
"2023-05-31 01:50","2570","4691"
"2023-05-31 01:51","2558","4716"
"2023-05-31 01:52","2549","4715"
"2023-05-31 01:53","2538","4733"
"2023-05-31 01:54","2537","4711"
"2023-05-31 01:55","2532","4667"
"2023-05-31 01:56","2547","4710"
"2023-05-31 01:57","2550","4675"
"2023-05-31 01:58","2556","4685"
"2023-05-31 01:59","2561","4668"
"2023-05-31 02:00","2534","4699"
"2023-05-31 02:00","2530","4632"
"2023-05-31 02:02","2533","4627"
"2023-05-31 02:03","2531","4596"
"2023-05-31 02:04","2542","4593"
"2023-05-31 02:05","2543","4631"
"2023-05-31 02:06","2537","4600"
"2023-05-31 02:07","2543","4572"
"2023-05-31 02:08","2543","4588"
"2023-05-31 02:09","2549","4598"
"2023-05-31 02:10","2547","4593"
"2023-05-31 02:11","2547","4625"
"2023-05-31 02:12","2537","4651"
"2023-05-31 02:13","2537","4671"
"2023-05-31 02:14","2541","4677"
"2023-05-31 02:15","2540","4688"
"2023-05-31 02:16","2537","4658"
"2023-05-31 02:17","2539","4645"
"2023-05-31 02:18","2536","4662"
"2023-05-31 02:19","2534","4658"
"2023-05-31 02:20","2530","4652"
"2023-05-31 02:21","2525","4657"
"2023-05-31 02:22","2522","4624"
"2023-05-31 02:23","2524","4617"
"2023-05-31 02:24","2529","4670"
"2023-05-31 02:25","2524","4650"
"2023-05-31 02:26","2523","4652"
"2023-05-31 02:27","2576","4721"
"2023-05-31 02:28","2554","4687"
"2023-05-31 02:29","2554","4666"
"2023-05-31 02:30","2559","4607"
"2023-05-31 02:31","2584","4647"
"2023-05-31 02:32","2604","4700"
"2023-05-31 02:33","2574","4645"
"2023-05-31 02:34","2545","4601"
"2023-05-31 02:35","2543","4626"
"2023-05-31 02:36","2555","4628"
"2023-05-31 02:37","2533","4599"
"2023-05-31 02:38","2536","4604"
"2023-05-31 02:39","2535","4599"
"2023-05-31 02:40","2533","4626"
"2023-05-31 02:41","2533","4586"
"2023-05-31 02:42","2571","4624"
"2023-05-31 02:43","2536","4575"
"2023-05-31 02:44","2527","4645"
