"date","Generation","Demand"
"2023-09-18 24:00","2189","4464"
"2023-09-18 24:01","2199","4460"
"2023-09-18 24:02","2207","4476"
"2023-09-18 24:03","2191","4501"
"2023-09-18 24:04","2189","4512"
"2023-09-18 24:05","2171","4494"
"2023-09-18 24:06","2171","4529"
"2023-09-18 24:07","2174","4524"
"2023-09-18 24:08","2170","4511"
"2023-09-18 24:09","2185","4507"
"2023-09-18 24:10","2167","4490"
"2023-09-18 24:11","2166","4547"
"2023-09-18 24:12","2166","4507"
"2023-09-18 24:13","2169","4500"
"2023-09-18 24:14","2173","4493"
"2023-09-18 24:16","2184","4496"
"2023-09-18 24:18","2186","4500"
"2023-09-18 24:18","2184","4522"
"2023-09-18 24:20","2167","4501"
"2023-09-18 24:21","2166","4494"
"2023-09-18 24:22","2190","4468"
"2023-09-18 24:23","2180","4479"
"2023-09-18 24:24","2195","4486"
"2023-09-18 24:24","2191","4481"
"2023-09-18 24:26","2177","4501"
"2023-09-18 24:27","2182","4481"
"2023-09-18 24:28","2175","4468"
"2023-09-18 24:28","2175","4516"
"2023-09-18 24:30","2178","4537"
"2023-09-18 24:31","2169","4522"
"2023-09-18 24:32","2176","4555"
"2023-09-18 24:33","2178","4503"
"2023-09-18 24:34","2173","4487"
"2023-09-18 24:35","2243","4498"
"2023-09-18 24:36","2220","4498"
"2023-09-18 24:37","2246","4541"
"2023-09-18 24:38","2250","4514"
"2023-09-18 24:39","2205","4509"
"2023-09-18 24:40","2230","4480"
"2023-09-18 24:41","2186","4419"
"2023-09-18 24:42","2177","4444"
"2023-09-18 24:42","2180","4500"
"2023-09-18 24:44","2187","4508"
"2023-09-18 24:45","2198","4545"
"2023-09-18 24:46","2173","4513"
"2023-09-18 24:47","2198","4548"
"2023-09-18 24:48","2181","4518"
"2023-09-18 24:49","2180","4551"
"2023-09-18 24:50","2178","4549"
"2023-09-18 24:51","2180","4548"
"2023-09-18 24:52","2180","4548"
"2023-09-18 24:52","2189","4543"
"2023-09-18 24:54","2188","4515"
"2023-09-18 24:55","2183","4516"
"2023-09-18 24:56","2179","4500"
"2023-09-18 24:57","2183","4502"
"2023-09-18 24:58","2187","4475"
"2023-09-18 24:59","2194","4470"
"2023-09-19 01:00","2177","4463"
"2023-09-19 01:00","2122","4482"
"2023-09-19 01:02","2094","4479"
"2023-09-19 01:02","2098","4513"
"2023-09-19 01:04","2094","4516"
"2023-09-19 01:05","2091","4531"
"2023-09-19 01:06","2082","4531"
"2023-09-19 01:07","2085","4547"
"2023-09-19 01:08","2084","4541"
"2023-09-19 01:09","2104","4532"
"2023-09-19 01:10","2139","4492"
"2023-09-19 01:11","2141","4467"
"2023-09-19 01:12","2149","4484"
"2023-09-19 01:13","2124","4436"
"2023-09-19 01:14","2102","4463"
"2023-09-19 01:15","2105","4463"
"2023-09-19 01:16","2102","4457"
"2023-09-19 01:17","2133","4511"
"2023-09-19 01:18","2146","4487"
"2023-09-19 01:19","2147","4471"
"2023-09-19 01:20","2077","4441"
"2023-09-19 01:21","2076","4485"
"2023-09-19 01:22","2076","4452"
"2023-09-19 01:23","2105","4468"
"2023-09-19 01:24","2101","4460"
"2023-09-19 01:25","2087","4459"
"2023-09-19 01:26","2098","4444"
"2023-09-19 01:27","2083","4425"
"2023-09-19 01:28","2090","4435"
"2023-09-19 01:29","2099","4465"
"2023-09-19 01:30","2100","4439"
"2023-09-19 01:30","2095","4453"
"2023-09-19 01:32","2107","4489"
"2023-09-19 01:33","2113","4457"
"2023-09-19 01:34","2113","4424"
"2023-09-19 01:35","2121","4444"
"2023-09-19 01:36","2116","4432"
"2023-09-19 01:37","2096","4398"
"2023-09-19 01:38","2120","4452"
"2023-09-19 01:39","2134","4445"
"2023-09-19 01:40","2120","4426"
"2023-09-19 01:41","2124","4481"
"2023-09-19 01:42","2110","4502"
"2023-09-19 01:43","2109","4497"
"2023-09-19 01:44","2146","4534"
"2023-09-19 01:45","2112","4497"
"2023-09-19 01:46","2119","4458"
"2023-09-19 01:47","2104","4441"
"2023-09-19 01:48","2086","4454"
"2023-09-19 01:49","2087","4458"
"2023-09-19 01:50","2079","4454"
"2023-09-19 01:51","2073","4420"
"2023-09-19 01:52","2098","4333"
"2023-09-19 01:53","2107","4354"
"2023-09-19 01:54","2071","4317"
"2023-09-19 01:55","2111","4367"
"2023-09-19 01:56","2084","4334"
"2023-09-19 01:56","2078","4398"
"2023-09-19 01:58","2074","4372"
"2023-09-19 01:59","2091","4405"
"2023-09-19 02:00","2120","4439"
"2023-09-19 02:01","2122","4399"
"2023-09-19 02:02","2063","4387"
"2023-09-19 02:03","2070","4385"
"2023-09-19 02:03","2105","4410"
"2023-09-19 02:05","2069","4365"
"2023-09-19 02:06","2087","4413"
"2023-09-19 02:06","2071","4404"
"2023-09-19 02:08","2084","4381"
"2023-09-19 02:09","2080","4374"
"2023-09-19 02:10","2087","4409"
"2023-09-19 02:11","2086","4456"
"2023-09-19 02:12","2088","4458"
"2023-09-19 02:13","2087","4477"
"2023-09-19 02:14","2087","4482"
"2023-09-19 02:15","2087","4482"
"2023-09-19 02:16","2115","4495"
"2023-09-19 02:17","2086","4456"
"2023-09-19 02:18","2122","4459"
"2023-09-19 02:19","2083","4458"
"2023-09-19 02:20","2131","4436"
"2023-09-19 02:21","2095","4393"
"2023-09-19 02:21","2103","4396"
"2023-09-19 02:23","2096","4401"
"2023-09-19 02:24","2105","4415"
"2023-09-19 02:25","2103","4403"
"2023-09-19 02:26","2117","4389"
"2023-09-19 02:27","2098","4387"
"2023-09-19 02:28","2098","4385"
"2023-09-19 02:29","2111","4384"
"2023-09-19 02:30","2097","4416"
"2023-09-19 02:31","2087","4408"
"2023-09-19 02:32","2140","4425"
"2023-09-19 02:32","2108","4391"
"2023-09-19 02:34","2130","4387"
"2023-09-19 02:35","2105","4395"
"2023-09-19 02:36","2109","4418"
"2023-09-19 02:36","2088","4429"
"2023-09-19 02:38","2090","4375"
"2023-09-19 02:39","2098","4370"
"2023-09-19 02:40","2112","4387"
"2023-09-19 02:41","2113","4403"
"2023-09-19 02:42","2104","4359"
"2023-09-19 02:42","2108","4389"
"2023-09-19 02:44","2100","4394"
"2023-09-19 02:45","2090","4372"
"2023-09-19 02:46","2114","4402"
"2023-09-19 02:47","2128","4410"
"2023-09-19 02:48","2087","4398"
"2023-09-19 02:48","2103","4427"
"2023-09-19 02:50","2123","4418"
"2023-09-19 02:51","2127","4417"
"2023-09-19 02:52","2118","4420"
"2023-09-19 02:53","2123","4412"
"2023-09-19 02:54","2100","4378"
"2023-09-19 02:55","2077","4359"
"2023-09-19 02:55","2112","4372"
"2023-09-19 02:56","2125","4378"
"2023-09-19 02:58","2110","4350"
"2023-09-19 02:59","2076","4395"
"2023-09-19 03:00","2083","4420"
"2023-09-19 03:01","2106","4430"
"2023-09-19 03:01","2097","4376"
"2023-09-19 03:03","2109","4380"
"2023-09-19 03:04","2102","4394"
"2023-09-19 03:05","2092","4399"
"2023-09-19 03:06","2100","4429"
"2023-09-19 03:07","2100","4423"
"2023-09-19 03:08","2076","4406"
"2023-09-19 03:09","2079","4384"
"2023-09-19 03:10","2085","4415"
"2023-09-19 03:11","2086","4406"
"2023-09-19 03:12","2085","4424"
"2023-09-19 03:13","2096","4469"
"2023-09-19 03:14","2083","4488"
"2023-09-19 03:15","2079","4469"
"2023-09-19 03:16","2076","4465"
"2023-09-19 03:16","2080","4497"
"2023-09-19 03:18","2080","4477"
"2023-09-19 03:19","2084","4454"
"2023-09-19 03:20","2079","4444"
"2023-09-19 03:21","2117","4436"
"2023-09-19 03:22","2110","4452"
"2023-09-19 03:23","2097","4435"
"2023-09-19 03:24","2134","4442"
"2023-09-19 03:25","2121","4434"
"2023-09-19 03:25","2118","4471"
"2023-09-19 03:27","2112","4500"
"2023-09-19 03:28","2110","4513"
"2023-09-19 03:28","2078","4433"
"2023-09-19 03:30","2095","4451"
"2023-09-19 03:30","2082","4453"
"2023-09-19 03:32","2113","4420"
"2023-09-19 03:33","2098","4380"
"2023-09-19 03:34","2125","4384"
"2023-09-19 03:35","2135","4360"
"2023-09-19 03:36","2098","4308"
"2023-09-19 03:36","2105","4359"
"2023-09-19 03:38","2097","4349"
"2023-09-19 03:39","2098","4339"
"2023-09-19 03:40","2106","4378"
"2023-09-19 03:41","2110","4351"
"2023-09-19 03:42","2115","4369"
"2023-09-19 03:43","2123","4345"
"2023-09-19 03:44","2104","4375"
"2023-09-19 03:44","2126","4412"
"2023-09-19 03:46","2102","4390"
"2023-09-19 03:46","2111","4392"
"2023-09-19 03:48","2102","4417"
"2023-09-19 03:49","2103","4422"
"2023-09-19 03:50","2106","4420"
"2023-09-19 03:51","2119","4422"
"2023-09-19 03:52","2107","4430"
"2023-09-19 03:53","2102","4427"
"2023-09-19 03:54","2107","4403"
"2023-09-19 03:55","2097","4381"
"2023-09-19 03:56","2109","4403"
"2023-09-19 03:56","2099","4375"
"2023-09-19 03:57","2100","4391"
"2023-09-19 03:58","2139","4418"
"2023-09-19 04:00","2141","4414"
"2023-09-19 04:01","2114","4400"
"2023-09-19 04:02","2093","4406"
"2023-09-19 04:02","2105","4410"
"2023-09-19 04:04","2120","4356"
"2023-09-19 04:05","2121","4333"
"2023-09-19 04:06","2117","4340"
"2023-09-19 04:07","2115","4340"
"2023-09-19 04:08","2165","4371"
"2023-09-19 04:09","2115","4364"
"2023-09-19 04:10","2098","4362"
"2023-09-19 04:10","2100","4387"
"2023-09-19 04:12","2083","4430"
"2023-09-19 04:13","2120","4426"
"2023-09-19 04:14","2112","4436"
"2023-09-19 04:15","2080","4409"
"2023-09-19 04:16","2094","4377"
"2023-09-19 04:17","2092","4412"
"2023-09-19 04:18","2095","4426"
"2023-09-19 04:19","2085","4415"
"2023-09-19 04:20","2085","4453"
"2023-09-19 04:20","2086","4449"
"2023-09-19 04:22","2087","4459"
"2023-09-19 04:23","2086","4445"
"2023-09-19 04:23","2092","4422"
"2023-09-19 04:25","2083","4392"
"2023-09-19 04:26","2099","4396"
"2023-09-19 04:27","2099","4414"
"2023-09-19 04:28","2084","4415"
"2023-09-19 04:29","2085","4391"
"2023-09-19 04:30","2087","4403"
"2023-09-19 04:31","2092","4433"
"2023-09-19 04:32","2102","4412"
"2023-09-19 04:33","2092","4425"
