"date","Generation","Demand"
"2023-09-02 24:00","2399","5543"
"2023-09-02 24:01","2399","5540"
"2023-09-02 24:02","2401","5583"
"2023-09-02 24:03","2403","5580"
"2023-09-02 24:04","2390","5528"
"2023-09-02 24:05","2397","5518"
"2023-09-02 24:06","2410","5555"
"2023-09-02 24:07","2394","5558"
"2023-09-02 24:08","2391","5596"
"2023-09-02 24:09","2402","5548"
"2023-09-02 24:10","2394","5564"
"2023-09-02 24:11","2401","5535"
"2023-09-02 24:12","2418","5577"
"2023-09-02 24:13","2406","5533"
"2023-09-02 24:14","2383","5503"
"2023-09-02 24:14","2391","5528"
"2023-09-02 24:16","2362","5521"
"2023-09-02 24:17","2373","5494"
"2023-09-02 24:17","2392","5509"
"2023-09-02 24:19","2386","5457"
"2023-09-02 24:20","2366","5442"
"2023-09-02 24:21","2360","5437"
"2023-09-02 24:22","2359","5438"
"2023-09-02 24:23","2397","5467"
"2023-09-02 24:23","2381","5474"
"2023-09-02 24:25","2391","5506"
"2023-09-02 24:25","2398","5489"
"2023-09-02 24:26","2415","5498"
"2023-09-02 24:28","2406","5471"
"2023-09-02 24:29","2349","5452"
"2023-09-02 24:30","2340","5450"
"2023-09-02 24:31","2350","5510"
"2023-09-02 24:32","2346","5528"
"2023-09-02 24:33","2386","5558"
"2023-09-02 24:34","2402","5528"
"2023-09-02 24:34","2400","5525"
"2023-09-02 24:36","2391","5503"
"2023-09-02 24:37","2374","5511"
"2023-09-02 24:38","2388","5520"
"2023-09-02 24:39","2363","5489"
"2023-09-02 24:40","2359","5493"
"2023-09-02 24:40","2358","5488"
"2023-09-02 24:42","2353","5490"
"2023-09-02 24:43","2352","5509"
"2023-09-02 24:43","2366","5532"
"2023-09-02 24:45","2358","5530"
"2023-09-02 24:46","2358","5532"
"2023-09-02 24:47","2374","5556"
"2023-09-02 24:48","2388","5539"
"2023-09-02 24:49","2389","5522"
"2023-09-02 24:50","2393","5527"
"2023-09-02 24:51","2403","5528"
"2023-09-02 24:52","2372","5468"
"2023-09-02 24:53","2378","5502"
"2023-09-02 24:54","2368","5527"
"2023-09-02 24:55","2370","5543"
"2023-09-02 24:56","2365","5517"
"2023-09-02 24:57","2366","5553"
"2023-09-02 24:58","2381","5572"
"2023-09-02 24:59","2370","5562"
"2023-09-03 01:00","2372","5550"
"2023-09-03 01:01","2386","5529"
"2023-09-03 01:02","2399","5493"
"2023-09-03 01:03","2403","5496"
"2023-09-03 01:04","2385","5495"
"2023-09-03 01:04","2389","5509"
"2023-09-03 01:06","2386","5515"
"2023-09-03 01:07","2390","5522"
"2023-09-03 01:08","2407","5537"
"2023-09-03 01:09","2398","5480"
"2023-09-03 01:10","2400","5501"
"2023-09-03 01:10","2364","5490"
"2023-09-03 01:12","2385","5526"
"2023-09-03 01:13","2384","5556"
"2023-09-03 01:14","2376","5531"
"2023-09-03 01:15","2418","5566"
"2023-09-03 01:16","2393","5513"
"2023-09-03 01:16","2377","5569"
"2023-09-03 01:18","2368","5506"
"2023-09-03 01:19","2372","5506"
"2023-09-03 01:20","2379","5509"
"2023-09-03 01:21","2384","5491"
"2023-09-03 01:22","2373","5469"
"2023-09-03 01:23","2374","5485"
"2023-09-03 01:24","2368","5487"
"2023-09-03 01:24","2362","5447"
"2023-09-03 01:26","2382","5465"
"2023-09-03 01:27","2373","5523"
"2023-09-03 01:28","2377","5512"
"2023-09-03 01:29","2367","5499"
"2023-09-03 01:30","2374","5546"
"2023-09-03 01:30","2386","5508"
"2023-09-03 01:32","2383","5495"
"2023-09-03 01:33","2380","5511"
"2023-09-03 01:34","2393","5521"
"2023-09-03 01:35","2395","5494"
"2023-09-03 01:36","2396","5506"
"2023-09-03 01:37","2398","5534"
"2023-09-03 01:38","2401","5548"
"2023-09-03 01:39","2411","5511"
"2023-09-03 01:40","2418","5528"
"2023-09-03 01:41","2483","5556"
"2023-09-03 01:42","2476","5531"
"2023-09-03 01:43","2414","5512"
"2023-09-03 01:44","2445","5545"
"2023-09-03 01:45","2437","5546"
"2023-09-03 01:46","2410","5533"
"2023-09-03 01:47","2401","5505"
"2023-09-03 01:48","2431","5510"
"2023-09-03 01:48","2425","5489"
"2023-09-03 01:50","2370","5480"
"2023-09-03 01:50","2394","5497"
"2023-09-03 01:52","2406","5514"
"2023-09-03 01:52","2391","5496"
"2023-09-03 01:54","2391","5496"
"2023-09-03 01:55","2388","5462"
"2023-09-03 01:56","2405","5501"
"2023-09-03 01:57","2380","5437"
"2023-09-03 01:58","2368","5453"
"2023-09-03 01:59","2379","5437"
"2023-09-03 02:00","2388","5464"
"2023-09-03 02:01","2391","5461"
"2023-09-03 02:02","2396","5441"
"2023-09-03 02:02","2389","5432"
"2023-09-03 02:04","2385","5459"
"2023-09-03 02:05","2380","5459"
"2023-09-03 02:06","2381","5449"
"2023-09-03 02:07","2385","5429"
"2023-09-03 02:08","2380","5421"
"2023-09-03 02:08","2389","5436"
"2023-09-03 02:10","2382","5469"
"2023-09-03 02:11","2373","5443"
"2023-09-03 02:12","2394","5479"
"2023-09-03 02:13","2371","5459"
"2023-09-03 02:14","2380","5456"
"2023-09-03 02:15","2438","5460"
"2023-09-03 02:16","2440","5481"
"2023-09-03 02:17","2424","5425"
"2023-09-03 02:18","2414","5457"
"2023-09-03 02:19","2459","5521"
"2023-09-03 02:20","2452","5515"
"2023-09-03 02:22","2439","5481"
"2023-09-03 02:24","2374","5442"
"2023-09-03 02:25","2381","5436"
"2023-09-03 02:28","2372","5456"
"2023-09-03 02:29","2386","5483"
"2023-09-03 02:30","2375","5484"
"2023-09-03 02:31","2386","5494"
"2023-09-03 02:32","2375","5471"
"2023-09-03 02:32","2381","5503"
"2023-09-03 02:34","2383","5527"
"2023-09-03 02:34","2395","5522"
"2023-09-03 02:36","2381","5496"
"2023-09-03 02:37","2383","5489"
"2023-09-03 02:38","2379","5497"
"2023-09-03 02:38","2382","5479"
"2023-09-03 02:40","2393","5492"
"2023-09-03 02:40","2372","5497"
"2023-09-03 02:42","2374","5508"
"2023-09-03 02:43","2374","5498"
"2023-09-03 02:44","2370","5502"
"2023-09-03 02:45","2373","5528"
"2023-09-03 02:46","2377","5493"
"2023-09-03 02:47","2377","5507"
"2023-09-03 02:47","2385","5515"
"2023-09-03 02:49","2379","5473"
"2023-09-03 02:50","2393","5481"
"2023-09-03 02:50","2391","5475"
"2023-09-03 02:52","2383","5466"
"2023-09-03 02:52","2378","5460"
"2023-09-03 02:54","2422","5501"
"2023-09-03 02:55","2424","5492"
"2023-09-03 02:56","2422","5476"
"2023-09-03 02:57","2455","5519"
"2023-09-03 02:58","2454","5528"
"2023-09-03 02:59","2451","5476"
"2023-09-03 03:00","2418","5473"
"2023-09-03 03:01","2409","5489"
"2023-09-03 03:03","2382","5485"
"2023-09-03 03:04","2387","5502"
"2023-09-03 03:05","2376","5492"
"2023-09-03 03:06","2388","5452"
"2023-09-03 03:07","2364","5467"
"2023-09-03 03:08","2370","5444"
"2023-09-03 03:09","2370","5449"
"2023-09-03 03:10","2368","5445"
"2023-09-03 03:11","2364","5471"
"2023-09-03 03:12","2362","5449"
"2023-09-03 03:12","2361","5398"
"2023-09-03 03:13","2371","5424"
"2023-09-03 03:15","2360","5427"
"2023-09-03 03:17","2368","5469"
"2023-09-03 03:18","2372","5474"
"2023-09-03 03:20","2368","5486"
"2023-09-03 03:21","2380","5457"
"2023-09-03 03:22","2369","5422"
"2023-09-03 03:22","2372","5434"
"2023-09-03 03:24","2390","5466"
"2023-09-03 03:26","2364","5446"
"2023-09-03 03:27","2376","5431"
"2023-09-03 03:29","2434","5383"
"2023-09-03 03:30","2413","5445"
"2023-09-03 03:32","2406","5441"
"2023-09-03 03:33","2384","5427"
"2023-09-03 03:34","2371","5435"
"2023-09-03 03:36","2401","5479"
"2023-09-03 03:36","2396","5464"
"2023-09-03 03:38","2412","5522"
"2023-09-03 03:40","2452","5550"
"2023-09-03 03:42","2379","5423"
"2023-09-03 03:42","2393","5425"
"2023-09-03 03:45","2390","5449"
"2023-09-03 03:45","2416","5463"
"2023-09-03 03:47","2386","5461"
"2023-09-03 03:48","2386","5445"
"2023-09-03 03:49","2394","5431"
"2023-09-03 03:50","2394","5467"
"2023-09-03 03:51","2384","5486"
"2023-09-03 03:52","2382","5441"
"2023-09-03 03:52","2396","5456"
"2023-09-03 03:54","2399","5472"
"2023-09-03 03:55","2385","5433"
"2023-09-03 03:57","2403","5477"
"2023-09-03 03:57","2387","5499"
"2023-09-03 03:59","2387","5528"
"2023-09-03 04:00","2386","5520"
"2023-09-03 04:02","2394","5525"
"2023-09-03 04:02","2395","5521"
"2023-09-03 04:04","2396","5515"
"2023-09-03 04:05","2389","5480"
"2023-09-03 04:08","2394","5447"
"2023-09-03 04:10","2412","5515"
"2023-09-03 04:11","2430","5466"
"2023-09-03 04:14","2404","5468"
"2023-09-03 04:14","2408","5474"
"2023-09-03 04:17","2437","5450"
"2023-09-03 04:18","2427","5413"
"2023-09-03 04:19","2430","5455"
"2023-09-03 04:22","2394","5445"
"2023-09-03 04:23","2363","5402"
"2023-09-03 04:25","2364","5471"
"2023-09-03 04:26","2360","5505"
"2023-09-03 04:27","2365","5475"
"2023-09-03 04:28","2364","5476"
"2023-09-03 04:29","2380","5455"
"2023-09-03 04:30","2389","5470"
"2023-09-03 04:32","2380","5474"
"2023-09-03 04:33","2369","5472"
"2023-09-03 04:35","2372","5465"
"2023-09-03 04:36","2380","5460"
"2023-09-03 04:37","2385","5473"
"2023-09-03 04:38","2390","5483"
"2023-09-03 04:40","2383","5489"
