"date","Generation","Demand"
"2023-07-09 24:00","1923","4656"
"2023-07-09 24:01","1922","4612"
"2023-07-09 24:02","1901","4600"
"2023-07-09 24:03","1936","4668"
"2023-07-09 24:04","1937","4608"
"2023-07-09 24:05","1936","4600"
"2023-07-09 24:06","1942","4624"
"2023-07-09 24:07","1950","4592"
"2023-07-09 24:08","1943","4586"
"2023-07-09 24:09","1922","4584"
"2023-07-09 24:10","1906","4599"
"2023-07-09 24:11","1939","4634"
"2023-07-09 24:12","1936","4621"
"2023-07-09 24:13","1933","4641"
"2023-07-09 24:14","1913","4625"
"2023-07-09 24:15","1906","4630"
"2023-07-09 24:16","1906","4581"
"2023-07-09 24:17","1909","4566"
"2023-07-09 24:18","1907","4550"
"2023-07-09 24:19","1910","4583"
"2023-07-09 24:20","1910","4622"
"2023-07-09 24:20","1911","4644"
"2023-07-09 24:22","1913","4597"
"2023-07-09 24:22","1912","4568"
"2023-07-09 24:24","1913","4542"
"2023-07-09 24:25","1917","4573"
"2023-07-09 24:26","1928","4547"
"2023-07-09 24:27","1940","4543"
"2023-07-09 24:28","1926","4535"
"2023-07-09 24:29","1936","4539"
"2023-07-09 24:30","1937","4551"
"2023-07-09 24:31","1914","4505"
"2023-07-09 24:32","1895","4522"
"2023-07-09 24:33","1919","4613"
"2023-07-09 24:34","1900","4614"
"2023-07-09 24:35","1898","4635"
"2023-07-09 24:36","1897","4633"
"2023-07-09 24:37","1905","4629"
"2023-07-09 24:38","1909","4598"
"2023-07-09 24:39","1914","4594"
"2023-07-09 24:40","1914","4554"
"2023-07-09 24:41","1916","4608"
"2023-07-09 24:42","1924","4618"
"2023-07-09 24:43","1924","4614"
"2023-07-09 24:44","1939","4560"
"2023-07-09 24:45","1972","4625"
"2023-07-09 24:46","1956","4578"
"2023-07-09 24:47","1944","4573"
"2023-07-09 24:48","1929","4585"
"2023-07-09 24:49","1941","4619"
"2023-07-09 24:50","1919","4590"
"2023-07-09 24:50","1916","4686"
"2023-07-09 24:52","1919","4707"
"2023-07-09 24:52","1916","4699"
"2023-07-09 24:54","1917","4657"
"2023-07-09 24:54","1911","4653"
"2023-07-09 24:55","1911","4646"
"2023-07-09 24:57","1917","4622"
"2023-07-09 24:58","1931","4596"
"2023-07-09 24:58","1914","4619"
"2023-07-10 01:00","1926","4630"
"2023-07-10 01:00","1924","4606"
"2023-07-10 01:02","1914","4642"
"2023-07-10 01:03","1913","4641"
"2023-07-10 01:04","1945","4649"
"2023-07-10 01:05","1929","4620"
"2023-07-10 01:06","1908","4616"
"2023-07-10 01:07","1908","4617"
"2023-07-10 01:08","1910","4572"
"2023-07-10 01:09","1905","4616"
"2023-07-10 01:10","1909","4632"
"2023-07-10 01:11","1927","4612"
"2023-07-10 01:12","1929","4610"
"2023-07-10 01:13","1936","4596"
"2023-07-10 01:14","1914","4515"
"2023-07-10 01:15","1918","4504"
"2023-07-10 01:16","1914","4496"
"2023-07-10 01:16","1919","4540"
"2023-07-10 01:18","1937","4554"
"2023-07-10 01:19","1928","4571"
