"date","Generation","Demand"
"2023-01-21 24:00","2023","3859"
"2023-01-21 24:01","2039","3885"
"2023-01-21 24:01","1989","3849"
"2023-01-21 24:03","1975","3891"
"2023-01-21 24:04","1979","3876"
"2023-01-21 24:05","1967","3863"
"2023-01-21 24:06","1968","3867"
"2023-01-21 24:07","1957","3837"
"2023-01-21 24:08","1954","3848"
"2023-01-21 24:09","1971","3868"
"2023-01-21 24:10","1989","3881"
"2023-01-21 24:11","1991","3860"
"2023-01-21 24:12","1961","3842"
"2023-01-21 24:13","1959","3836"
"2023-01-21 24:14","1960","3862"
"2023-01-21 24:15","1960","3869"
"2023-01-21 24:16","1958","3889"
"2023-01-21 24:17","1955","3895"
"2023-01-21 24:18","1959","3912"
"2023-01-21 24:18","1957","3871"
"2023-01-21 24:20","1959","3855"
"2023-01-21 24:21","1967","3833"
"2023-01-21 24:22","1964","3836"
"2023-01-21 24:23","1970","3844"
"2023-01-21 24:24","1971","3833"
"2023-01-21 24:25","1976","3811"
"2023-01-21 24:26","1972","3865"
"2023-01-21 24:27","1985","3896"
"2023-01-21 24:28","1979","3927"
"2023-01-21 24:29","1966","3899"
"2023-01-21 24:30","1982","3910"
"2023-01-21 24:31","1965","3867"
"2023-01-21 24:32","1961","3870"
"2023-01-21 24:33","1976","3837"
"2023-01-21 24:34","1991","3807"
"2023-01-21 24:35","2049","3796"
"2023-01-21 24:36","2040","3800"
"2023-01-21 24:37","2031","3787"
"2023-01-21 24:38","2026","3784"
"2023-01-21 24:39","2032","3780"
"2023-01-21 24:40","2044","3804"
"2023-01-21 24:41","2053","3777"
"2023-01-21 24:41","2052","3789"
"2023-01-21 24:43","2006","3852"
"2023-01-21 24:44","1990","3837"
"2023-01-21 24:45","2007","3867"
"2023-01-21 24:46","1982","3858"
"2023-01-21 24:47","1978","3860"
"2023-01-21 24:48","2015","3931"
"2023-01-21 24:49","2011","3905"
"2023-01-21 24:50","2035","3920"
"2023-01-21 24:51","2045","3880"
"2023-01-21 24:52","2042","3872"
"2023-01-21 24:53","2027","3863"
"2023-01-21 24:54","1969","3889"
"2023-01-21 24:55","2011","3933"
"2023-01-21 24:56","2004","3959"
"2023-01-21 24:56","1979","3941"
"2023-01-21 24:58","1977","3932"
"2023-01-21 24:59","1980","3890"
"2023-01-22 01:00","1984","3885"
