"date","Generation","Demand"
"2023-01-03 24:00","2049","3719"
"2023-01-03 24:01","2069","3692"
"2023-01-03 24:01","2058","3689"
"2023-01-03 24:03","2047","3696"
"2023-01-03 24:04","2050","3739"
"2023-01-03 24:05","2036","3728"
"2023-01-03 24:05","2031","3717"
"2023-01-03 24:07","1993","3730"
"2023-01-03 24:08","1988","3711"
"2023-01-03 24:08","2000","3726"
"2023-01-03 24:09","1997","3709"
"2023-01-03 24:11","2004","3717"
"2023-01-03 24:11","1979","3710"
"2023-01-03 24:13","1982","3725"
"2023-01-03 24:14","1986","3737"
"2023-01-03 24:15","1991","3724"
"2023-01-03 24:16","1993","3687"
"2023-01-03 24:17","1992","3702"
"2023-01-03 24:18","1991","3714"
"2023-01-03 24:19","1997","3721"
"2023-01-03 24:20","1990","3717"
"2023-01-03 24:21","1990","3714"
"2023-01-03 24:21","1992","3680"
"2023-01-03 24:23","1993","3688"
"2023-01-03 24:24","1990","3720"
"2023-01-03 24:24","1995","3692"
"2023-01-03 24:26","1994","3679"
"2023-01-03 24:27","1987","3659"
"2023-01-03 24:27","1986","3642"
"2023-01-03 24:29","1982","3658"
"2023-01-03 24:29","1986","3674"
"2023-01-03 24:30","2003","3722"
"2023-01-03 24:32","1983","3697"
"2023-01-03 24:32","1985","3684"
"2023-01-03 24:33","1998","3705"
"2023-01-03 24:35","1991","3692"
"2023-01-03 24:35","1992","3660"
"2023-01-03 24:36","2013","3617"
"2023-01-03 24:38","1995","3609"
"2023-01-03 24:39","1994","3656"
"2023-01-03 24:40","1994","3681"
"2023-01-03 24:41","1994","3641"
"2023-01-03 24:41","1998","3683"
"2023-01-03 24:42","1999","3639"
"2023-01-03 24:44","2023","3631"
"2023-01-03 24:44","2018","3610"
"2023-01-03 24:46","2005","3541"
"2023-01-03 24:47","2079","3628"
"2023-01-03 24:47","2071","3612"
"2023-01-03 24:49","2080","3637"
"2023-01-03 24:50","2007","3593"
"2023-01-03 24:50","2018","3617"
"2023-01-03 24:51","2017","3656"
"2023-01-03 24:53","1998","3659"
"2023-01-03 24:54","1997","3653"
"2023-01-03 24:55","2002","3614"
"2023-01-03 24:55","2011","3614"
"2023-01-03 24:56","2003","3613"
"2023-01-03 24:58","2011","3651"
"2023-01-03 24:59","2000","3662"
"2023-01-03 24:59","1995","3674"
"2023-01-04 01:00","1998","3709"
"2023-01-04 01:02","1995","3722"
"2023-01-04 01:03","1998","3700"
"2023-01-04 01:04","1997","3691"
"2023-01-04 01:04","1991","3685"
"2023-01-04 01:06","1990","3676"
"2023-01-04 01:07","1987","3653"
"2023-01-04 01:07","1989","3649"
"2023-01-04 01:08","1988","3670"
"2023-01-04 01:10","2004","3702"
"2023-01-04 01:11","1994","3669"
"2023-01-04 01:12","1989","3648"
"2023-01-04 01:12","1991","3654"
"2023-01-04 01:14","1989","3596"
"2023-01-04 01:15","1988","3633"
"2023-01-04 01:16","1994","3663"
"2023-01-04 01:16","2008","3684"
"2023-01-04 01:17","2000","3667"
"2023-01-04 01:19","1998","3657"
"2023-01-04 01:20","1995","3692"
"2023-01-04 01:20","2015","3650"
"2023-01-04 01:22","2020","3682"
"2023-01-04 01:23","2000","3665"
"2023-01-04 01:24","1989","3676"
"2023-01-04 01:25","1990","3699"
"2023-01-04 01:25","1998","3700"
"2023-01-04 01:27","1995","3665"
"2023-01-04 01:27","2019","3631"
"2023-01-04 01:28","2011","3636"
"2023-01-04 01:30","1996","3632"
"2023-01-04 01:31","1996","3658"
"2023-01-04 01:32","1990","3660"
"2023-01-04 01:33","1991","3648"
"2023-01-04 01:33","1994","3625"
"2023-01-04 01:34","2014","3624"
"2023-01-04 01:35","2014","3616"
"2023-01-04 01:37","1993","3602"
"2023-01-04 01:38","1991","3607"
"2023-01-04 01:39","1992","3600"
"2023-01-04 01:40","1989","3615"
"2023-01-04 01:40","1989","3614"
"2023-01-04 01:41","1989","3628"
"2023-01-04 01:42","1987","3596"
"2023-01-04 01:44","1991","3647"
"2023-01-04 01:45","1995","3641"
"2023-01-04 01:46","1996","3645"
"2023-01-04 01:47","1994","3631"
"2023-01-04 01:48","1994","3625"
"2023-01-04 01:48","1994","3616"
"2023-01-04 01:50","1995","3632"
"2023-01-04 01:50","2001","3633"
"2023-01-04 01:51","2005","3641"
"2023-01-04 01:53","1994","3623"
"2023-01-04 01:54","1998","3636"
"2023-01-04 01:55","1987","3618"
"2023-01-04 01:55","1984","3606"
"2023-01-04 01:57","1983","3627"
"2023-01-04 01:57","1984","3684"
"2023-01-04 01:59","1982","3688"
"2023-01-04 02:00","1980","3677"
"2023-01-04 02:00","1979","3662"
"2023-01-04 02:02","1980","3634"
"2023-01-04 02:03","1984","3612"
"2023-01-04 02:04","2017","3642"
"2023-01-04 02:05","2026","3658"
"2023-01-04 02:05","1997","3631"
"2023-01-04 02:06","1981","3621"
"2023-01-04 02:08","2016","3603"
"2023-01-04 02:08","2016","3621"
"2023-01-04 02:10","2022","3626"
"2023-01-04 02:11","2040","3634"
"2023-01-04 02:11","1989","3587"
"2023-01-04 02:13","1994","3600"
"2023-01-04 02:14","2043","3595"
"2023-01-04 02:14","2051","3596"
"2023-01-04 02:15","2036","3594"
"2023-01-04 02:17","2040","3556"
"2023-01-04 02:18","2066","3583"
"2023-01-04 02:18","2042","3610"
"2023-01-04 02:20","2020","3583"
"2023-01-04 02:20","2004","3558"
"2023-01-04 02:22","2010","3582"
"2023-01-04 02:22","1994","3610"
"2023-01-04 02:24","2000","3624"
"2023-01-04 02:25","1994","3627"
"2023-01-04 02:25","1990","3608"
"2023-01-04 02:27","1994","3616"
"2023-01-04 02:28","1994","3607"
"2023-01-04 02:29","1997","3597"
"2023-01-04 02:30","1994","3587"
"2023-01-04 02:31","1993","3581"
"2023-01-04 02:32","2005","3593"
"2023-01-04 02:32","1998","3611"
"2023-01-04 02:33","1997","3573"
"2023-01-04 02:34","2001","3599"
"2023-01-04 02:36","2004","3637"
"2023-01-04 02:37","2022","3673"
"2023-01-04 02:37","2001","3655"
"2023-01-04 02:39","2001","3641"
"2023-01-04 02:39","2000","3617"
"2023-01-04 02:41","2000","3620"
"2023-01-04 02:41","2001","3601"
"2023-01-04 02:42","2022","3562"
"2023-01-04 02:44","2021","3614"
"2023-01-04 02:45","2029","3596"
"2023-01-04 02:46","2020","3582"
"2023-01-04 02:46","2022","3591"
"2023-01-04 02:48","2028","3618"
"2023-01-04 02:48","2005","3581"
"2023-01-04 02:50","2005","3564"
"2023-01-04 02:51","2023","3633"
"2023-01-04 02:51","2009","3643"
"2023-01-04 02:52","2051","3669"
"2023-01-04 02:54","2038","3606"
"2023-01-04 02:55","2020","3582"
"2023-01-04 02:56","2030","3583"
"2023-01-04 02:57","2022","3577"
"2023-01-04 02:57","2053","3607"
"2023-01-04 02:59","2007","3563"
"2023-01-04 02:59","1998","3563"
"2023-01-04 03:01","1992","3580"
"2023-01-04 03:02","1992","3590"
"2023-01-04 03:02","1996","3589"
"2023-01-04 03:04","1999","3560"
"2023-01-04 03:05","2002","3559"
"2023-01-04 03:05","2005","3547"
"2023-01-04 03:07","2003","3548"
"2023-01-04 03:07","2005","3551"
"2023-01-04 03:09","2006","3573"
"2023-01-04 03:10","2015","3593"
"2023-01-04 03:10","2017","3616"
"2023-01-04 03:11","2013","3603"
"2023-01-04 03:13","2016","3593"
"2023-01-04 03:14","2009","3573"
"2023-01-04 03:15","2014","3583"
"2023-01-04 03:16","2020","3584"
"2023-01-04 03:17","2015","3567"
"2023-01-04 03:18","2012","3572"
"2023-01-04 03:18","2011","3605"
"2023-01-04 03:19","2007","3596"
"2023-01-04 03:21","2008","3620"
"2023-01-04 03:22","2008","3630"
"2023-01-04 03:22","2053","3642"
"2023-01-04 03:24","2055","3603"
"2023-01-04 03:25","2026","3543"
"2023-01-04 03:26","2024","3545"
"2023-01-04 03:26","2016","3555"
"2023-01-04 03:28","2029","3560"
"2023-01-04 03:29","2033","3520"
"2023-01-04 03:29","2054","3532"
"2023-01-04 03:31","2044","3571"
"2023-01-04 03:31","2083","3636"
"2023-01-04 03:33","2046","3555"
"2023-01-04 03:33","2036","3563"
"2023-01-04 03:34","2015","3564"
"2023-01-04 03:35","2024","3580"
"2023-01-04 03:37","2028","3569"
"2023-01-04 03:37","2041","3570"
"2023-01-04 03:39","2007","3546"
"2023-01-04 03:39","2014","3582"
"2023-01-04 03:40","2014","3583"
"2023-01-04 03:41","2014","3601"
"2023-01-04 03:42","2006","3589"
"2023-01-04 03:44","2028","3605"
"2023-01-04 03:45","2008","3578"
"2023-01-04 03:46","2011","3566"
"2023-01-04 03:47","2008","3588"
"2023-01-04 03:48","2012","3623"
"2023-01-04 03:48","2013","3627"
"2023-01-04 03:50","2015","3654"
"2023-01-04 03:51","2013","3655"
"2023-01-04 03:51","2013","3686"
"2023-01-04 03:52","2012","3676"
"2023-01-04 03:54","2012","3639"
"2023-01-04 03:55","2013","3619"
"2023-01-04 03:56","2010","3605"
"2023-01-04 03:56","2011","3591"
"2023-01-04 03:58","2011","3618"
"2023-01-04 03:58","2009","3589"
"2023-01-04 04:00","2007","3614"
"2023-01-04 04:01","2005","3652"
"2023-01-04 04:01","2005","3674"
"2023-01-04 04:02","2005","3646"
"2023-01-04 04:03","1997","3650"
"2023-01-04 04:04","2043","3649"
"2023-01-04 04:06","2053","3647"
"2023-01-04 04:07","2060","3610"
"2023-01-04 04:08","2063","3621"
"2023-01-04 04:09","2038","3616"
"2023-01-04 04:10","2091","3611"
"2023-01-04 04:11","2088","3600"
"2023-01-04 04:12","2105","3630"
"2023-01-04 04:13","2113","3620"
"2023-01-04 04:13","2055","3565"
"2023-01-04 04:15","2035","3559"
"2023-01-04 04:16","2013","3537"
"2023-01-04 04:16","2013","3559"
"2023-01-04 04:18","2016","3608"
"2023-01-04 04:19","2020","3638"
"2023-01-04 04:19","2015","3628"
"2023-01-04 04:21","2031","3625"
"2023-01-04 04:22","2025","3620"
"2023-01-04 04:23","2025","3619"
"2023-01-04 04:23","2024","3647"
"2023-01-04 04:25","2014","3620"
"2023-01-04 04:25","2008","3617"
"2023-01-04 04:26","2009","3662"
"2023-01-04 04:28","1995","3665"
"2023-01-04 04:28","1987","3662"
"2023-01-04 04:30","1991","3656"
"2023-01-04 04:31","1995","3672"
"2023-01-04 04:31","2001","3673"
"2023-01-04 04:32","1994","3668"
"2023-01-04 04:34","2003","3685"
"2023-01-04 04:35","1997","3671"
"2023-01-04 04:36","1997","3652"
"2023-01-04 04:37","2003","3641"
"2023-01-04 04:38","1998","3630"
"2023-01-04 04:39","2001","3662"
"2023-01-04 04:39","2001","3639"
"2023-01-04 04:40","1997","3669"
"2023-01-04 04:42","2006","3667"
"2023-01-04 04:42","2010","3673"
"2023-01-04 04:44","1998","3674"
"2023-01-04 04:45","2044","3690"
"2023-01-04 04:45","2041","3660"
"2023-01-04 04:47","2022","3643"
"2023-01-04 04:48","2042","3655"
"2023-01-04 04:48","2025","3638"
"2023-01-04 04:50","2026","3640"
"2023-01-04 04:51","2016","3648"
"2023-01-04 04:52","2046","3672"
"2023-01-04 04:53","2025","3672"
"2023-01-04 04:53","2011","3624"
"2023-01-04 04:54","2017","3616"
"2023-01-04 04:56","2026","3607"
"2023-01-04 04:56","2099","3687"
"2023-01-04 04:58","2036","3721"
"2023-01-04 04:59","2041","3698"
"2023-01-04 05:00","2043","3713"
"2023-01-04 05:01","2013","3698"
"2023-01-04 05:01","2011","3691"
"2023-01-04 05:02","1991","3711"
"2023-01-04 05:04","1992","3688"
"2023-01-04 05:05","1989","3678"
"2023-01-04 05:06","1991","3713"
"2023-01-04 05:07","1986","3710"
"2023-01-04 05:07","1988","3712"
"2023-01-04 05:08","1999","3706"
"2023-01-04 05:09","2007","3720"
"2023-01-04 05:10","1999","3716"
"2023-01-04 05:12","1994","3720"
"2023-01-04 05:13","1994","3746"
"2023-01-04 05:14","1998","3734"
"2023-01-04 05:15","2001","3761"
"2023-01-04 05:15","2004","3727"
"2023-01-04 05:16","2004","3768"
"2023-01-04 05:18","1999","3761"
"2023-01-04 05:19","1989","3757"
"2023-01-04 05:20","2001","3789"
"2023-01-04 05:20","2001","3763"
"2023-01-04 05:21","1993","3758"
"2023-01-04 05:23","1985","3741"
"2023-01-04 05:24","2000","3777"
"2023-01-04 05:25","2002","3766"
"2023-01-04 05:26","2005","3737"
"2023-01-04 05:27","1993","3801"
"2023-01-04 05:28","2053","3788"
"2023-01-04 05:29","2047","3832"
"2023-01-04 05:30","2028","3862"
"2023-01-04 05:31","2044","3869"
"2023-01-04 05:31","2010","3870"
"2023-01-04 05:33","2009","3838"
"2023-01-04 05:34","2070","3864"
"2023-01-04 05:35","2039","3818"
"2023-01-04 05:36","2056","3837"
"2023-01-04 05:37","2068","3806"
"2023-01-04 05:38","2081","3814"
"2023-01-04 05:39","2040","3828"
"2023-01-04 05:40","2074","3892"
"2023-01-04 05:41","2059","3840"
"2023-01-04 05:42","2033","3850"
"2023-01-04 05:42","2046","3877"
"2023-01-04 05:43","2029","3924"
"2023-01-04 05:45","2026","3979"
"2023-01-04 05:46","2031","3986"
"2023-01-04 05:46","2015","3980"
"2023-01-04 05:48","2016","3935"
"2023-01-04 05:49","2007","3964"
"2023-01-04 05:49","2021","3945"
"2023-01-04 05:50","2043","3945"
"2023-01-04 05:52","2010","3942"
"2023-01-04 05:53","2022","3916"
"2023-01-04 05:54","2011","3922"
"2023-01-04 05:55","2007","3958"
"2023-01-04 05:55","2010","3969"
"2023-01-04 05:57","2014","3976"
"2023-01-04 05:58","2019","3974"
"2023-01-04 05:58","2016","3975"
"2023-01-04 06:00","2010","4027"
"2023-01-04 06:01","2014","4039"
"2023-01-04 06:02","1998","4037"
"2023-01-04 06:03","2000","4065"
"2023-01-04 06:04","1994","4090"
"2023-01-04 06:04","1996","4067"
"2023-01-04 06:06","1998","4061"
"2023-01-04 06:06","2000","4064"
"2023-01-04 06:08","2010","4053"
"2023-01-04 06:08","2021","4044"
"2023-01-04 06:10","2009","4068"
"2023-01-04 06:11","2009","4066"
"2023-01-04 06:12","2001","4093"
"2023-01-04 06:13","1999","4108"
"2023-01-04 06:13","2020","4135"
"2023-01-04 06:14","2027","4129"
"2023-01-04 06:15","2016","4133"
"2023-01-04 06:17","2005","4149"
"2023-01-04 06:18","2007","4169"
"2023-01-04 06:19","2008","4172"
"2023-01-04 06:20","2047","4231"
"2023-01-04 06:21","2056","4221"
"2023-01-04 06:22","2057","4234"
"2023-01-04 06:23","2051","4268"
"2023-01-04 06:23","2047","4250"
"2023-01-04 06:25","2011","4231"
"2023-01-04 06:26","2020","4247"
"2023-01-04 06:27","2028","4270"
"2023-01-04 06:28","2031","4286"
"2023-01-04 06:29","2037","4320"
"2023-01-04 06:29","2031","4312"
"2023-01-04 06:31","2027","4327"
"2023-01-04 06:32","2023","4355"
"2023-01-04 06:33","2020","4364"
"2023-01-04 06:33","2019","4380"
"2023-01-04 06:35","2012","4382"
"2023-01-04 06:36","2014","4381"
"2023-01-04 06:37","2020","4394"
"2023-01-04 06:37","2021","4390"
"2023-01-04 06:39","2015","4443"
"2023-01-04 06:39","2029","4421"
"2023-01-04 06:41","2024","4402"
"2023-01-04 06:42","2031","4398"
"2023-01-04 06:43","2026","4430"
"2023-01-04 06:44","2024","4463"
"2023-01-04 06:44","2025","4464"
"2023-01-04 06:46","2028","4455"
"2023-01-04 06:47","2028","4498"
"2023-01-04 06:47","2026","4501"
"2023-01-04 06:48","2033","4526"
"2023-01-04 06:50","2029","4522"
"2023-01-04 06:51","2033","4541"
"2023-01-04 06:52","2024","4496"
"2023-01-04 06:53","2025","4503"
"2023-01-04 06:54","2024","4547"
"2023-01-04 06:55","2025","4540"
"2023-01-04 06:56","2018","4545"
"2023-01-04 06:56","2086","4574"
"2023-01-04 06:57","2060","4558"
"2023-01-04 06:58","2066","4575"
"2023-01-04 07:00","2047","4566"
"2023-01-04 07:00","2066","4571"
"2023-01-04 07:02","2024","4577"
"2023-01-04 07:02","2025","4552"
"2023-01-04 07:04","2020","4574"
"2023-01-04 07:05","2016","4574"
"2023-01-04 07:05","2047","4591"
"2023-01-04 07:07","2016","4592"
"2023-01-04 07:07","2023","4640"
"2023-01-04 07:09","2026","4620"
"2023-01-04 07:10","2032","4620"
"2023-01-04 07:10","2031","4606"
"2023-01-04 07:12","2027","4635"
"2023-01-04 07:13","2044","4661"
"2023-01-04 07:13","2017","4631"
"2023-01-04 07:15","2023","4612"
"2023-01-04 07:15","2022","4630"
"2023-01-04 07:17","2018","4609"
"2023-01-04 07:17","2021","4586"
"2023-01-04 07:18","2017","4638"
"2023-01-04 07:19","2016","4595"
"2023-01-04 07:21","2033","4652"
"2023-01-04 07:22","2019","4655"
"2023-01-04 07:23","2029","4698"
"2023-01-04 07:24","2023","4695"
"2023-01-04 07:25","2027","4683"
"2023-01-04 07:25","2034","4681"
"2023-01-04 07:27","2037","4676"
"2023-01-04 07:28","2034","4684"
"2023-01-04 07:29","2020","4706"
"2023-01-04 07:29","2019","4699"
"2023-01-04 07:31","2021","4731"
"2023-01-04 07:32","2027","4712"
"2023-01-04 07:33","2048","4718"
"2023-01-04 07:34","2045","4723"
"2023-01-04 07:35","2047","4745"
"2023-01-04 07:36","2043","4736"
"2023-01-04 07:37","2043","4754"
"2023-01-04 07:37","2054","4768"
"2023-01-04 07:39","2061","4758"
"2023-01-04 07:39","2074","4774"
"2023-01-04 07:40","2083","4787"
"2023-01-04 07:42","2107","4790"
"2023-01-04 07:43","2115","4788"
"2023-01-04 07:44","2126","4773"
"2023-01-04 07:44","2090","4785"
"2023-01-04 07:46","2074","4750"
"2023-01-04 07:47","2072","4725"
"2023-01-04 07:47","2063","4719"
"2023-01-04 07:49","2069","4702"
"2023-01-04 07:50","2068","4691"
"2023-01-04 07:51","2074","4685"
"2023-01-04 07:52","2058","4714"
"2023-01-04 07:52","2068","4735"
"2023-01-04 07:53","2047","4724"
"2023-01-04 07:54","2047","4695"
"2023-01-04 07:56","2069","4734"
"2023-01-04 07:56","2057","4735"
